u,v,key,osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry,ref,tunnel
4850454126,4850453917,0,285098705,False,,梅岗南街,tertiary,True,38.591,,"LINESTRING (114.0812846 22.5608153, 114.0814248 22.5604933)",,
4850454126,2887810079,0,285098705,False,,梅岗南街,tertiary,False,102.73599999999999,,"LINESTRING (114.0812846 22.5608153, 114.0809915 22.5614888, 114.080918 22.5616066, 114.0808768 22.5616557)",,
4850454126,4850454123,0,493114504,False,,,residential,True,52.051,,"LINESTRING (114.0812846 22.5608153, 114.0811512 22.5607755, 114.0811359 22.5607552, 114.0811335 22.5607281, 114.081245 22.5604605)",,
5925680946,2885180153,0,45569484,True,,泥岗西路辅路,primary,False,86.495,,"LINESTRING (114.0881836 22.5665427, 114.0890195 22.5666389)",,
5925680946,581061244,0,45568943,True,,泥岗西路,primary,False,453.073,,"LINESTRING (114.0881836 22.5665427, 114.0892271 22.5667623, 114.0912543 22.5672803, 114.0924199 22.5676677)",,
6055902262,7430210361,0,1055022170,True,,泥岗西路,primary,False,60.81,,"LINESTRING (114.084592 22.5630084, 114.0848991 22.563476)",,
6055902262,581061186,0,45568939,True,,,primary_link,False,216.279,,"LINESTRING (114.084592 22.5630084, 114.0847788 22.5631568, 114.0848394 22.5632136, 114.0849974 22.5633596, 114.0850795 22.5634391, 114.0852539 22.5636207, 114.0853207 22.5636978, 114.0853726 22.5637612, 114.0857437 22.5642786, 114.0857901 22.5643351, 114.0858375 22.5643669, 114.0859149 22.5643869, 114.0860022 22.5643911)",,
6376617483,7460143553,0,627687962,True,,泥岗西路,primary,False,48.743,,"LINESTRING (114.0854481 22.5646994, 114.0852274 22.5643113)",,
6376621585,6376617483,0,45568942,True,,,primary_link,False,307.01199999999994,,"LINESTRING (114.0860755 22.5673483, 114.0861117 22.5672459, 114.0861301 22.5671833, 114.0861451 22.5671261, 114.0861527 22.5670668, 114.0861567 22.5670058, 114.086158 22.5669395, 114.0861536 22.5668616, 114.0861426 22.5667755, 114.0861256 22.5666793, 114.0861029 22.5665836, 114.086026 22.5662973, 114.0859683 22.5660986, 114.0859203 22.565934, 114.0858458 22.5657019, 114.0857842 22.5655337, 114.0857331 22.5654054, 114.0856738 22.56527, 114.0855986 22.5651076, 114.0855278 22.5649576, 114.0854481 22.5646994)",,
6376621585,581062424,0,755410124,True,,上步北路,primary,False,103.218,,"LINESTRING (114.0860755 22.5673483, 114.0863008 22.5670015, 114.0866265 22.5665726)",,
6376621586,2887141517,0,697517830,True,3,上步北路,primary,False,67.625,,"LINESTRING (114.0887243 22.5626302, 114.0890081 22.5620814)",,
6550666497,7056288478,0,697517831,True,,上步北路,primary,False,65.655,yes,"LINESTRING (114.087284 22.5654818, 114.0873424 22.5653572, 114.0874789 22.5650644, 114.0875369 22.5649395)",,
7056288476,7430210360,0,"[794405938, 797641290]",True,,坂银大道,primary,False,518.8369999999999,yes,"LINESTRING (114.0861498 22.5674596, 114.0862032 22.5673052, 114.0862289 22.5671937, 114.0862496 22.5670878, 114.0862663 22.5669784, 114.0862811 22.5668545, 114.0862901 22.5666947, 114.0862887 22.5664773, 114.0862816 22.5663386, 114.0862722 22.5662379, 114.0862581 22.5661347, 114.0862408 22.5660358, 114.0862185 22.5659301, 114.0861854 22.5658146, 114.0861574 22.5657218, 114.0861202 22.5656176, 114.086074 22.5655043, 114.0859892 22.5653233, 114.0859206 22.5651887, 114.0858443 22.5650556, 114.0852662 22.5641547, 114.084991 22.5637581, 114.0845546 22.5632398)",,
7056288476,6550666497,0,"[797641289, 796891099]",True,,,primary_link,False,250.726,yes,"LINESTRING (114.0861498 22.5674596, 114.0863287 22.5671492, 114.0864098 22.5670286, 114.0864947 22.566915, 114.0866286 22.5667468, 114.0867032 22.5666549, 114.0867767 22.5665576, 114.0868512 22.5664502, 114.0869167 22.5663557, 114.0869714 22.5662711, 114.087015 22.5661964, 114.0870519 22.5661279, 114.0870867 22.5660551, 114.0871305 22.5659481, 114.0872457 22.5655942, 114.087284 22.5654818)",,
7056288478,7460143591,0,"[797641293, 755410125]",True,,,primary_link,False,204.588,yes,"LINESTRING (114.0875369 22.5649395, 114.0875205 22.5648461, 114.0874891 22.5647583, 114.0874417 22.5646861, 114.0873733 22.5646138, 114.0872785 22.5645693, 114.0871551 22.5645583, 114.0862926 22.5645541, 114.0862148 22.5645587, 114.0861393 22.5645798, 114.0860903 22.5646188, 114.0860669 22.5646575, 114.0860522 22.5647007, 114.0860435 22.5647446, 114.0860392 22.5648056, 114.0860544 22.5648673)",,
7056288478,6376621586,0,"[996519907, 697517830]",True,3,上步北路,primary,False,284.269,yes,"LINESTRING (114.0875369 22.5649395, 114.0876158 22.5647735, 114.0887243 22.5626302)",,
7430210360,2885179966,0,627687962,True,,泥岗西路,primary,False,97.066,,"LINESTRING (114.0845546 22.5632398, 114.0840655 22.5624928)",,
7430210361,7460143406,0,794405939,True,,坂银大道,primary,False,143.35,,"LINESTRING (114.0848991 22.563476, 114.0856442 22.5645662)",,
7430210361,7460143581,0,680968427,True,,泥岗西路,primary,False,111.411,,"LINESTRING (114.0848991 22.563476, 114.0853251 22.5638906, 114.085458 22.5640587, 114.0855968 22.5642403)",,
7460143406,581061215,0,"[960743145, 45569130, 643527692]",True,,,primary_link,False,525.8240000000001,yes,"LINESTRING (114.0856442 22.5645662, 114.0857038 22.5646191, 114.0857603 22.564679, 114.0860705 22.5650996, 114.0867245 22.565982, 114.0867709 22.5660491, 114.0868092 22.5661121, 114.0868375 22.5661665, 114.0868596 22.5662225, 114.0868769 22.5662849, 114.0868898 22.56635, 114.086898 22.5664165, 114.0869011 22.5664808, 114.0869 22.5665643, 114.0868964 22.5666301, 114.0868889 22.5666851, 114.0868756 22.5667431, 114.0868592 22.5667958, 114.0868327 22.566855, 114.0867664 22.5669916, 114.0867059 22.5671273, 114.0866143 22.5673428, 114.0865471 22.5675072, 114.0864724 22.5676856, 114.0864203 22.5678044, 114.0863547 22.5679321, 114.0860769 22.5684076, 114.0858869 22.5687373)",,
7460143406,7460143498,0,"[796891098, 960743146]",True,,坂银大道,primary,False,440.4380000000001,yes,"LINESTRING (114.0856442 22.5645662, 114.0857317 22.5646995, 114.0866437 22.5660728, 114.0866837 22.5661463, 114.0867186 22.566215, 114.0867457 22.5662843, 114.0867656 22.566359, 114.0867818 22.5664459, 114.0867904 22.5665188, 114.0867937 22.566596, 114.0867886 22.5666731, 114.0867804 22.5667385, 114.086765 22.566816, 114.0867463 22.5668822, 114.0867188 22.5669515, 114.0866871 22.5670151, 114.0866469 22.5670795, 114.0865994 22.5671506, 114.0865453 22.5672267, 114.0862281 22.5676729, 114.0861549 22.5677885, 114.086084 22.5679129, 114.0860111 22.5680529)",,
7460143553,581061181,0,627687962,True,,泥岗西路,primary,False,65.469,,"LINESTRING (114.0852274 22.5643113, 114.0849075 22.563802)",,
7460143568,581061171,0,1058988261,True,,泥岗路,trunk,False,35.246,,"LINESTRING (114.0884214 22.5668918, 114.0880903 22.5668082)",G107,
7460143568,2885232862,0,797641291,True,1,,trunk_link,False,99.76500000000001,,"LINESTRING (114.0884214 22.5668918, 114.0881259 22.5668996, 114.0878725 22.5669219, 114.0877341 22.5669376, 114.0876234 22.5669494, 114.0874555 22.5669771)",,
7460143581,7460143591,0,680968427,True,,泥岗西路,primary,False,84.09899999999999,,"LINESTRING (114.0855968 22.5642403, 114.0857945 22.5644956, 114.0859841 22.5647651, 114.0860544 22.5648673)",,
7460143581,581061186,0,927162340,True,1,,primary_link,False,47.665000000000006,,"LINESTRING (114.0855968 22.5642403, 114.0856675 22.5643129, 114.0857082 22.564342, 114.0857531 22.5643665, 114.0858091 22.5643872, 114.0858601 22.5643957, 114.0859141 22.5643994, 114.0860022 22.5643911)",,
7460143591,3079758244,0,"[996519908, 996519909]",True,,泥岗西路,primary,False,264.419,,"LINESTRING (114.0860544 22.5648673, 114.0862431 22.5651415, 114.0866592 22.565737, 114.0866902 22.5657813, 114.0867812 22.5658832, 114.0868766 22.5659766, 114.087026 22.5660885, 114.0871533 22.5661721, 114.0873171 22.5662667, 114.0874887 22.5663398, 114.0876265 22.5663881, 114.087854 22.5664542)",,
8264180571,8264180633,0,1050458812,True,4,红岭路,primary,False,104.577,,"LINESTRING (114.0990459 22.5675223, 114.0990709 22.5665821)",,
8264180633,2885232858,0,284819548,True,,,tertiary,False,42.105,,"LINESTRING (114.0990709 22.5665821, 114.0990546 22.566546, 114.0990347 22.5665136, 114.0990097 22.5664827, 114.0989799 22.5664532, 114.0989449 22.5664236, 114.0989142 22.5664029, 114.098895 22.5663915, 114.0988821 22.5663838, 114.0988465 22.5663675, 114.0988138 22.5663566, 114.0987712 22.5663474)",,
8264180633,10253499928,0,1050458812,True,4,红岭路,primary,False,52.812,,"LINESTRING (114.0990709 22.5665821, 114.0990749 22.5664298, 114.0990768 22.5663603, 114.0990827 22.5661385, 114.0990835 22.5661073)",,
8559967631,8559967632,0,922026508,True,1,,primary_link,False,13.566,,"LINESTRING (114.0991066 22.5652399, 114.0992387 22.5652415)",,
8559967631,9655195421,0,1050458812,True,4,红岭路,primary,False,32.145,,"LINESTRING (114.0991066 22.5652399, 114.0991142 22.5649509)",,
8559967632,9553523447,0,1050458808,True,4,红岭北路,primary,False,157.198,,"LINESTRING (114.0992387 22.5652415, 114.0992196 22.5662681, 114.0992179 22.5663588, 114.0992124 22.566655)",,
8559967643,9655195426,0,1050682030,True,,八卦三路,secondary,False,22.511,,"LINESTRING (114.099119 22.5647518, 114.0988998 22.5647483)",,
8559967643,2885151976,0,1050682031,True,4,红岭路,primary,False,7.252,,"LINESTRING (114.099119 22.5647518, 114.0991205 22.5646866)",,
8559967645,8559967646,0,881943263,True,4,红岭路,primary,False,9.053,,"LINESTRING (114.0991911 22.5615655, 114.099193 22.5614841)",,
8559967645,2091821686,0,1050682027,True,,八卦二路,tertiary,False,130.151,,"LINESTRING (114.0991911 22.5615655, 114.0979237 22.5615523)",,
8559967646,2885153115,0,1050682020,True,,八卦二路,tertiary,False,15.567,,"LINESTRING (114.099193 22.5614841, 114.0992246 22.5614845, 114.0993446 22.5614848)",,
8887741026,564641482,0,1049508297,True,2,上步北路,primary,False,17.848,,"LINESTRING (114.0877963 22.564616, 114.0877333 22.5647656)",,
8887741026,7460143498,0,"[960743144, 724737813, 797641287]",True,2,上步北路,primary_link,False,426.279,yes,"LINESTRING (114.0877963 22.564616, 114.0877258 22.5647313, 114.0876283 22.5649113, 114.0875879 22.5649959, 114.087445 22.5653435, 114.0871746 22.5660209, 114.0871416 22.5660978, 114.0871117 22.5661615, 114.0870678 22.5662458, 114.0870225 22.5663261, 114.0869712 22.5664044, 114.086908 22.5664951, 114.0867146 22.5667506, 114.0866479 22.5668343, 114.0865494 22.5669513, 114.0864742 22.5670502, 114.0864039 22.5671526, 114.0863431 22.5672562, 114.0862858 22.5673661, 114.0862258 22.5674985, 114.0861697 22.5676331, 114.0860697 22.5678926, 114.0860111 22.5680529)",,
8887741031,8887741039,0,41275180,True,2,上步北路,primary,False,248.773,,"LINESTRING (114.0890257 22.5622284, 114.088757 22.562724, 114.0879727 22.5642432)",,
8887741031,3079758244,0,"[303586376, 888593260, 888593261]",True,,,primary_link,False,527.884,yes,"LINESTRING (114.0890257 22.5622284, 114.0889227 22.5625478, 114.0888814 22.5626636, 114.0888247 22.5627911, 114.0887248 22.562987, 114.0880826 22.5642762, 114.0879733 22.5645098, 114.0878625 22.5647517, 114.0877617 22.5649932, 114.0874163 22.5658603, 114.0874019 22.5659114, 114.0873924 22.5659676, 114.0873889 22.5660132, 114.0873895 22.5660573, 114.0873954 22.5660994, 114.0874066 22.5661393, 114.087419 22.5661713, 114.0874431 22.566211, 114.0874689 22.56624, 114.0874969 22.5662674, 114.0875366 22.5663012, 114.087579 22.5663288, 114.087628 22.5663538, 114.087854 22.5664542)",,
8887741039,8887741026,0,41275180,True,2,上步北路,primary,False,45.242999999999995,,"LINESTRING (114.0879727 22.5642432, 114.0879447 22.5642975, 114.0878683 22.5644571, 114.0877963 22.564616)",,
8887741039,2885151963,0,"[669220280, 284811745]",True,,八卦三路,secondary,False,144.284,,"LINESTRING (114.0879727 22.5642432, 114.087974 22.5642818, 114.0879802 22.5643123, 114.0879953 22.5643482, 114.0880195 22.5643901, 114.0880411 22.564421, 114.0880638 22.5644476, 114.0880881 22.564466, 114.0881189 22.564485, 114.0881504 22.5644998, 114.0881951 22.5645136, 114.0882486 22.564519, 114.088358 22.5645207, 114.0892038 22.5645338)",,
9553523447,564275611,0,1050458808,True,4,红岭北路,primary,False,106.329,,"LINESTRING (114.0992124 22.566655, 114.0991947 22.5676111)",,
9555650087,2885180153,0,284811740,True,2,泥岗西路辅路,residential,False,235.743,,"LINESTRING (114.0876487 22.5655351, 114.0875472 22.5657917, 114.0875165 22.5658788, 114.0875034 22.5659503, 114.0875027 22.5660291, 114.0875188 22.5661084, 114.0875496 22.5661735, 114.0876078 22.5662361, 114.0876953 22.5662909, 114.0877819 22.5663252, 114.0890195 22.5666389)",,
9555650087,3079758285,0,"[303586357, 303586359]",False,2,,residential,"[False, True]",214.644,,"LINESTRING (114.0876487 22.5655351, 114.0871918 22.565359, 114.087155 22.5653503, 114.0865159 22.5652525, 114.0864784 22.565255, 114.0864294 22.5652782, 114.0859391 22.5655579, 114.0857031 22.5656006)",,yes
9555650096,3079758236,0,284819546,False,2,八卦四路,tertiary,True,51.781,,"LINESTRING (114.0906439 22.5662117, 114.0911481 22.5662202)",,
9555650096,9555650097,0,98998129,True,2,八卦五街,tertiary,False,62.644,,"LINESTRING (114.0906439 22.5662117, 114.0906456 22.5661148, 114.0906461 22.5660806, 114.0906535 22.5656484)",,
9555650096,1145345109,0,1037294512,False,2,八卦五街,tertiary,True,91.17,,"LINESTRING (114.0906439 22.5662117, 114.0906426 22.5662896, 114.0906419 22.5663324, 114.0906322 22.5669015, 114.0906311 22.5669665, 114.09063 22.5670315)",,
9555650097,9555650098,0,98998129,True,2,八卦五街,tertiary,False,56.105,,"LINESTRING (114.0906535 22.5656484, 114.090662 22.5651439)",,
9555650097,2887197501,0,285026823,False,,,unclassified,True,99.312,,"LINESTRING (114.0906535 22.5656484, 114.0916206 22.5656597)",,
9555650098,2887197527,0,285026810,False,,,unclassified,False,98.495,,"LINESTRING (114.090662 22.5651439, 114.0916211 22.5651581)",,
9555650098,9555650133,0,98998129,True,2,八卦五街,tertiary,False,58.473,,"LINESTRING (114.090662 22.5651439, 114.0906687 22.5647477, 114.0906696 22.5646936, 114.0906709 22.5646181)",,
9555650099,9555650100,0,98998129,True,2,八卦五街,tertiary,False,61.476,,"LINESTRING (114.0906825 22.5639333, 114.0906919 22.5633805)",,
9555650099,2887197519,0,285026814,False,,,unclassified,True,105.067,,"LINESTRING (114.0906825 22.5639333, 114.0917057 22.5639379)",,
9555650100,9555650101,0,98998129,True,2,八卦五街,tertiary,False,57.095,,"LINESTRING (114.0906919 22.5633805, 114.0907006 22.5628671)",,
9555650100,2887197530,0,285026804,False,,,unclassified,True,104.556,,"LINESTRING (114.0906919 22.5633805, 114.0907392 22.5633808, 114.0917101 22.5633882)",,
9555650101,9555650102,0,98998129,True,2,八卦五街,tertiary,False,59.808,,"LINESTRING (114.0907006 22.5628671, 114.0907097 22.5623293)",,
9555650101,2887196826,0,285026825,False,,,unclassified,True,104.083,,"LINESTRING (114.0907006 22.5628671, 114.0917142 22.5628728)",,
9555650102,9555650115,0,98998129,True,2,八卦五街,tertiary,False,33.285,,"LINESTRING (114.0907097 22.5623293, 114.0907147 22.56203)",,
9555650102,2887196828,0,285026827,False,,,unclassified,True,103.599,,"LINESTRING (114.0907097 22.5623293, 114.0917186 22.5623329)",,
9555650115,1145345117,0,98998129,True,2,八卦五街,tertiary,False,49.644,,"LINESTRING (114.0907147 22.56203, 114.0907223 22.5615836)",,
9555650115,9555650119,0,1037294513,True,1,,tertiary_link,False,22.65,,"LINESTRING (114.0907147 22.56203, 114.090681 22.5619933, 114.0906354 22.5619728, 114.0905806 22.5619674, 114.0905191 22.5619784)",,
9555650119,1145345117,0,393911183,True,2,八卦一路,tertiary,False,48.606,,"LINESTRING (114.0905191 22.5619784, 114.0907223 22.5615836)",,
9555650119,2885151963,0,98998709,False,2,八卦一路,tertiary,True,314.612,,"LINESTRING (114.0905191 22.5619784, 114.0892703 22.5644045, 114.0892458 22.5644521, 114.0892038 22.5645338)",,
9555650133,9555650134,0,98998129,True,2,八卦五街,tertiary,False,6.862,,"LINESTRING (114.0906709 22.5646181, 114.090672 22.5645564)",,
9555650133,2883520330,0,199147524,True,,八卦三路,secondary,False,248.25099999999998,,"LINESTRING (114.0906709 22.5646181, 114.0896441 22.5646018, 114.0882536 22.5645798)",,
9555650134,2885153125,0,669220280,True,,八卦三路,secondary,False,105.634,,"LINESTRING (114.090672 22.5645564, 114.0917006 22.5645722)",,
9555650134,9555650099,0,98998129,True,2,八卦五街,tertiary,False,69.294,,"LINESTRING (114.090672 22.5645564, 114.0906736 22.5644603, 114.0906743 22.5644161, 114.0906825 22.5639333)",,
9557077321,9557077322,0,284811731,True,,八卦二路,tertiary,False,197.092,,"LINESTRING (114.091726 22.5614102, 114.0936452 22.5614344)",,
9557077322,9557077355,0,284811744,False,2,八卦七路,residential,True,7.328,,"LINESTRING (114.0936452 22.5614344, 114.0936444 22.5615003)",,
9557077322,2885151960,0,284811731,True,,八卦二路,tertiary,False,98.47800000000001,,"LINESTRING (114.0936452 22.5614344, 114.093948 22.5614382, 114.0944247 22.5614443, 114.0946024 22.5614212)",,
9557077324,9557077325,0,41275180,True,2,上步北路,primary,False,6.371,,"LINESTRING (114.0897289 22.5609262, 114.0897017 22.5609777)",,
9557077324,9557077334,0,1050682019,True,,八卦二路,tertiary,False,24.076,,"LINESTRING (114.0897289 22.5609262, 114.0898281 22.5609693, 114.0898721 22.5609884, 114.0899411 22.5610183)",,
9557077325,564641475,0,98997782,True,,八卦二路,tertiary,False,11.704,,"LINESTRING (114.0897017 22.5609777, 114.089613 22.5609116)",,
9557077325,9557077342,0,41275180,True,2,上步北路,primary,False,32.271,,"LINESTRING (114.0897017 22.5609777, 114.0896513 22.561073, 114.0896303 22.5611128, 114.0895625 22.5612379)",,
9557077334,2885151946,0,284811731,True,,八卦二路,tertiary,False,99.43799999999999,,"LINESTRING (114.0899411 22.5610183, 114.0906788 22.5613385, 114.0907172 22.5613551, 114.0908175 22.5613987)",,
9557077338,9557077324,0,41275180,True,2,上步北路,primary,False,33.169,,"LINESTRING (114.0898705 22.5606581, 114.089768 22.5608521, 114.0897289 22.5609262)",,
9557077338,9557077334,0,1037461592,True,1,,primary_link,False,42.437999999999995,,"LINESTRING (114.0898705 22.5606581, 114.089859 22.560731, 114.0898567 22.5607943, 114.0898605 22.5608505, 114.0898698 22.5609003, 114.0898829 22.560943, 114.0899029 22.56098, 114.0899411 22.5610183)",,
9557077342,8887741031,0,41275180,True,2,上步北路,primary,False,123.162,,"LINESTRING (114.0895625 22.5612379, 114.0890257 22.5622284)",,
9557077345,9557077325,0,98997782,True,,八卦二路,tertiary,False,39.121,,"LINESTRING (114.0900458 22.5611287, 114.0898494 22.5610425, 114.0898011 22.5610214, 114.0897017 22.5609777)",,
9557077345,9557077342,0,1037461593,True,1,,primary_link,False,52.815,,"LINESTRING (114.0900458 22.5611287, 114.0899522 22.561118, 114.0898644 22.5611222, 114.0897843 22.5611343, 114.0897095 22.5611557, 114.0896402 22.5611856, 114.0895625 22.5612379)",,
9557077354,9557077321,0,98998518,True,2,八卦六路,residential,False,6.605,,"LINESTRING (114.0917255 22.5614696, 114.091726 22.5614102)",,
9557077354,2091821678,0,98997782,True,,八卦二路,tertiary,False,96.221,,"LINESTRING (114.0917255 22.5614696, 114.0909509 22.5614573, 114.0908873 22.5614563, 114.0907886 22.5614547)",,
9557077355,9557077354,0,98997782,True,,八卦二路,tertiary,False,197.072,,"LINESTRING (114.0936444 22.5615003, 114.0917255 22.5614696)",,
9557077355,9557077322,0,284811744,False,2,八卦七路,residential,False,7.328,,"LINESTRING (114.0936444 22.5615003, 114.0936452 22.5614344)",,
9557077355,2887197548,0,284811744,False,2,八卦七路,residential,True,66.988,,"LINESTRING (114.0936444 22.5615003, 114.0936373 22.5621027)",,
9655195421,9655195426,0,1050682029,True,1,,primary_link,False,34.135,,"LINESTRING (114.0991142 22.5649509, 114.0990955 22.5648823, 114.0990789 22.5648536, 114.0990666 22.5648324, 114.0990254 22.5647955, 114.098973 22.5647656, 114.0988998 22.5647483)",,
9655195421,8559967643,0,1050682031,True,4,红岭路,primary,False,22.145,,"LINESTRING (114.0991142 22.5649509, 114.0991161 22.5648802, 114.099119 22.5647518)",,
9655195426,3079758284,0,1050682025,True,,八卦三路,secondary,False,160.558,,"LINESTRING (114.0988998 22.5647483, 114.0973364 22.5647236)",,
10253499928,8559967631,0,1050458812,True,4,红岭路,primary,False,96.48,,"LINESTRING (114.0990835 22.5661073, 114.0991066 22.5652399)",,
10253499933,2091821696,0,99002501,True,,梅园路,secondary,False,27.969,,"LINESTRING (114.0995515 22.5647607, 114.0994181 22.5647576, 114.0992792 22.5647543)",,
10253499933,10253499940,0,1121026904,True,,,primary_link,False,48.510999999999996,,"LINESTRING (114.0995515 22.5647607, 114.0994929 22.56477, 114.0994378 22.5647834, 114.0993963 22.5648092, 114.0993404 22.5648617, 114.0992989 22.5649175, 114.0992592 22.564985, 114.0992423 22.5650475)",,
10253499940,8559967632,0,1050458808,True,4,红岭北路,primary,False,21.575,,"LINESTRING (114.0992423 22.5650475, 114.09924 22.5651699, 114.0992387 22.5652415)",,
10253499942,2885151985,0,259359563,True,4,红岭北路,primary,False,27.598,,"LINESTRING (114.0992893 22.564441, 114.099286 22.5645517, 114.0992819 22.5646891)",,
10253499942,10253499947,0,1121026905,True,,,primary_link,False,39.339,,"LINESTRING (114.0992893 22.564441, 114.099304 22.5645093, 114.099334 22.5645668, 114.0993898 22.5646269, 114.0994381 22.5646609, 114.0995241 22.5646914)",,
10253499948,2885151976,0,1050682024,True,,八卦三路,secondary,False,31.506999999999998,,"LINESTRING (114.0988137 22.5646819, 114.0990184 22.564685, 114.0991205 22.5646866)",,
10253499948,10253499953,0,1121026906,True,,,primary_link,False,44.934,,"LINESTRING (114.0988137 22.5646819, 114.0988984 22.5646659, 114.0989724 22.5646342, 114.0990336 22.5645817, 114.0990797 22.5645173, 114.0991262 22.564433)",,
10253499953,8559967645,0,881943263,True,4,红岭路,primary,False,318.922,,"LINESTRING (114.0991262 22.564433, 114.0991911 22.5615655)",,
