u,v,key,osmid,oneway,name,highway,reversed,length,geometry,lanes,access,bridge,maxspeed,tunnel
9577362648,8167985621,0,97520170,False,石厦‎街,tertiary,True,267.17999999999995,"LINESTRING (114.04852 22.5233198, 114.0485029 22.5243348, 114.0484952 22.5247941, 114.048493 22.5249264, 114.0484845 22.5254325, 114.0484822 22.5255704, 114.0484815 22.5256131, 114.0484796 22.5257223)",,,,,
9577362648,9577362646,0,"[1040162378, 1091225910, 1091225911]",False,,residential,True,111.56800000000001,"LINESTRING (114.04852 22.5233198, 114.0484484 22.5233189, 114.0481972 22.5233158, 114.0478411 22.5233113, 114.0474339 22.5233062)",,,,,building_passage
9660848459,10006651411,0,1051282783,True,福强路,primary,False,46.811,"LINESTRING (114.041169 22.5214905, 114.0415548 22.5212664)",3,,,,
9660848459,9222802797,0,996181393,True,,primary_link,False,105.695,"LINESTRING (114.041169 22.5214905, 114.0412799 22.5213469, 114.041403 22.5211842, 114.0414725 22.5210835, 114.0414992 22.5210292, 114.0415157 22.5209593, 114.04152 22.5209093, 114.0415228 22.5208503, 114.0415011 22.5207661, 114.0414527 22.5206448)",,,,,
9726177361,1129150010,0,220799849,False,石厦‎路,tertiary,True,28.331,"LINESTRING (114.047049 22.5211258, 114.0467733 22.5211182)",2,,,,
9726177361,8869448090,0,217604716,False,,residential,False,81.922,"LINESTRING (114.047049 22.5211258, 114.0470541 22.5212167, 114.0470667 22.521443, 114.0470781 22.521523, 114.0470861 22.5215593, 114.0470999 22.5215963, 114.0471177 22.5216397, 114.0471343 22.5216837, 114.0471534 22.5217335, 114.0471658 22.5217625, 114.047211 22.5218368)",1,,,,
9726177361,8167985701,0,220799849,False,石厦‎路,tertiary,False,154.86999999999998,"LINESTRING (114.047049 22.5211258, 114.0470714 22.5211264, 114.0484207 22.5211634, 114.048459 22.5211652, 114.0485561 22.5211655)",2,,,,
10006651411,10006651412,0,1092638998,True,,primary_link,False,13.213,"LINESTRING (114.0415548 22.5212664, 114.0416125 22.5213726)",,,,,
10006651411,2042407651,0,1051282783,True,福强路,primary,False,25.094,"LINESTRING (114.0415548 22.5212664, 114.0415951 22.521243, 114.0416417 22.5212175, 114.0417641 22.52115)",3,,,,
10006651412,6020564502,0,1050532710,True,福强路,primary,False,25.901,"LINESTRING (114.0416125 22.5213726, 114.0413967 22.5214931)",3,,,,
10050110834,2530287123,0,1097607717,True,新洲路,primary,False,10.569,"LINESTRING (114.0443708 22.5257569, 114.0443254 22.5256716)",,,,,
10154495540,2458982112,0,996181397,True,益田路,secondary,False,87.577,"LINESTRING (114.0513239 22.5295756, 114.0513747 22.5287894)",3,,,,
