u,v,key,osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,maxspeed,access,bridge,tunnel
2751405416,7959932876,0,270044920,False,unclassified,False,127.2,"LINESTRING (114.0567526 22.5364863, 114.057851 22.5365005, 114.057991 22.5365006)",,岗福西街,,,,,
2868131497,2868134377,0,282866323,False,residential,True,70.512,"LINESTRING (114.0401893 22.5342016, 114.0408757 22.5342145)",,,,,,,
2868134331,7958753227,0,282866318,False,residential,True,155.74,"LINESTRING (114.0488314 22.5319443, 114.0488228 22.5325614, 114.0479746 22.5325609)",,,,,,,
2868134337,1114538647,0,34900360,False,unclassified,True,341.22,"LINESTRING (114.0500576 22.5350022, 114.0500693 22.5342958, 114.0500824 22.5334998, 114.0500836 22.5334288, 114.0501083 22.5319339)",,中心二路,,,,,
2868134337,7959990870,0,853337033,True,unclassified,False,39.979,"LINESTRING (114.0500576 22.5350022, 114.0500716 22.5350497, 114.0500872 22.5350873, 114.0501051 22.5351172, 114.0501234 22.5351413, 114.0501489 22.5351667, 114.0501784 22.5351896, 114.0502116 22.5352129, 114.0502505 22.5352378, 114.0503019 22.5352635)",,中心二路,,,,,
2868134377,2868131497,0,282866323,False,residential,False,70.512,"LINESTRING (114.0408757 22.5342145, 114.0401893 22.5342016)",,,,,,,
2868134377,7965680878,0,282866324,False,residential,True,71.491,"LINESTRING (114.0408757 22.5342145, 114.0409694 22.5337852, 114.041007 22.5336663, 114.041041 22.5335915)",,,,,,,
2868296619,1491845393,0,282885052,False,residential,True,88.678,"LINESTRING (114.0424849 22.5332699, 114.0421175 22.5339916)",,,,,,,
4397491510,7959990733,0,"[640467073, 269974955, 853286951]",True,tertiary,False,340.733,"LINESTRING (114.0534594 22.5322477, 114.0534388 22.5334218, 114.0534365 22.5335508, 114.0534139 22.534611, 114.0534079 22.5350613, 114.0534071 22.5351209, 114.0534049 22.5351966, 114.0534015 22.5353115)",,中心四路,3,,,,yes
4397491519,4397491540,0,40971705,True,primary,False,289.393,"LINESTRING (114.0559038 22.5317751, 114.0555475 22.5317378, 114.0553317 22.5317251, 114.055175 22.5317202, 114.0538485 22.5317118, 114.0536628 22.5317145, 114.0530894 22.5317341)",,滨河大道辅路,4,40,yes,,
4397491519,4397491510,0,"[442057048, 442057049, 442057047]",True,primary_link,False,289.09999999999997,"LINESTRING (114.0559038 22.5317751, 114.0554118 22.5318217, 114.0553275 22.5318262, 114.0552406 22.5318257, 114.0542637 22.5318099, 114.0537407 22.5317999, 114.0536852 22.531804, 114.0536319 22.5318157, 114.0535928 22.5318309, 114.053565 22.5318464, 114.053538 22.531867, 114.0535157 22.5318912, 114.0535016 22.5319171, 114.0534904 22.5319435, 114.0534798 22.5319763, 114.0534755 22.5320154, 114.0534712 22.5321537, 114.0534594 22.5322477)",,,1,,,,yes
4397491532,4397491540,0,"[442057050, 442057051, 442057052]",True,primary_link,False,329.624,"LINESTRING (114.0560628 22.5322501, 114.0560569 22.5321942, 114.056045 22.532157, 114.0560249 22.5321015, 114.0559973 22.5320519, 114.0559642 22.5320116, 114.0559252 22.5319777, 114.0558751 22.5319461, 114.0558262 22.5319231, 114.0557455 22.5319001, 114.0556787 22.5318919, 114.0552335 22.5318859, 114.0542568 22.5318776, 114.0537731 22.531869, 114.0536996 22.5318649, 114.0536219 22.5318574, 114.0535489 22.5318489, 114.0530894 22.5317341)",,,1,,,,yes
4397491532,4397491547,0,"[442057053, 442057054, 442057055]",True,primary_link,False,368.36199999999997,"LINESTRING (114.0560628 22.5322501, 114.0560739 22.5319742, 114.0560857 22.531852, 114.056107 22.5317532, 114.0561393 22.5316776, 114.0562014 22.5315899, 114.0562849 22.5315227, 114.0563811 22.5314728, 114.056504 22.5314297, 114.0566362 22.5314014, 114.0567553 22.5313923, 114.0570671 22.5313936, 114.0578502 22.5314069, 114.0584589 22.5314149, 114.0589896 22.531372)",,,1,,,,yes
4397491540,499374672,0,40971705,True,primary,False,115.017,"LINESTRING (114.0530894 22.5317341, 114.0519697 22.5317168)",,滨河大道辅路,4,40,yes,,
4848304354,7959603088,0,492863318,True,secondary_link,False,65.625,"LINESTRING (114.0511757 22.5398593, 114.0511328 22.5397641, 114.0510767 22.5396971, 114.0510031 22.5396293, 114.0509214 22.5395734, 114.0508295 22.5395309, 114.0507065 22.5395008)",,,,,,,
4848304354,7959603093,0,996208004,True,secondary,False,38.979,"LINESTRING (114.0511757 22.5398593, 114.0511792 22.5396598, 114.0511801 22.5396129, 114.051182 22.5395088)",,益田路,3,,,,
4848304358,4848304360,0,492863319,True,secondary_link,False,60.958,"LINESTRING (114.0507725 22.5394254, 114.0508775 22.5394043, 114.0509853 22.5393571, 114.051082 22.5392815, 114.0511425 22.5392016, 114.0511896 22.5390852)",,,,,,,
4848304358,7959603270,0,853286925,True,tertiary,False,42.196,"LINESTRING (114.0507725 22.5394254, 114.0509024 22.5394275, 114.0511833 22.539432)",,福华一路,,,,,
4848304360,5834799299,0,996208006,True,secondary,False,66.526,"LINESTRING (114.0511896 22.5390852, 114.0512003 22.538487)",,益田路,3,,,,
4848304365,7959603154,0,996208009,True,tertiary,False,105.573,"LINESTRING (114.0515618 22.5394382, 114.0525896 22.539455)",,福华一路,,,,,
4981907888,1491845221,0,508876172,False,residential,False,24.076,"LINESTRING (114.0407863 22.5305043, 114.0407586 22.5307193)",,,,,,,
5269888287,7959603010,0,"[545243393, 40984986, 996321295]",True,"['secondary', 'primary_link']",False,516.043,"LINESTRING (114.0442807 22.536872, 114.0442692 22.5367828, 114.0442561 22.5367381, 114.0442389 22.5366956, 114.0442169 22.5366547, 114.0441868 22.5366093, 114.044157 22.5365717, 114.0441252 22.5365434, 114.0440743 22.5365091, 114.0440216 22.5364844, 114.0439615 22.5364667, 114.043906 22.5364585, 114.0438467 22.5364566, 114.0437891 22.5364599, 114.0437203 22.536473, 114.0436479 22.5364987, 114.0435867 22.5365365, 114.0435539 22.5365614, 114.0435178 22.536593, 114.0434931 22.536622, 114.0434695 22.5366543, 114.0434492 22.5366896, 114.043434 22.5367256, 114.0434227 22.5367628, 114.0434165 22.5368011, 114.0434149 22.5368443, 114.0434159 22.5368869, 114.0434223 22.5369339, 114.0434306 22.536969, 114.0434431 22.5370035, 114.0434592 22.5370397, 114.0434827 22.5370781, 114.0435082 22.5371109, 114.0435352 22.5371384, 114.043567 22.5371652, 114.0436063 22.5371917, 114.0436549 22.5372144, 114.043705 22.5372295, 114.0437544 22.5372396, 114.0438142 22.5372448, 114.0439469 22.5372474, 114.0455611 22.5372698, 114.0468112 22.5372793)",,福华路,3,,,yes,
5269888287,2750787481,0,996208015,True,primary_link,False,71.289,"LINESTRING (114.0442807 22.536872, 114.044301 22.5367759, 114.0443184 22.5364072, 114.044336 22.5363496, 114.0443532 22.5363105, 114.0443684 22.5362765, 114.0443871 22.5362457)",,,,,,,
5834799157,7959932869,0,26274672,True,secondary,False,142.674,"LINESTRING (114.057955 22.5392431, 114.0579616 22.5387404, 114.0579718 22.5379601)",,金田路,3,,,,
5834799299,7959602889,0,617224838,False,unclassified,True,169.415,"LINESTRING (114.0512003 22.538487, 114.0495508 22.5384724)",,福川路,,,,,
5834799299,7959603104,0,996208006,True,secondary,False,70.596,"LINESTRING (114.0512003 22.538487, 114.0512117 22.5378522)",,益田路,3,,,,
6033482390,1116467141,0,25423077,True,trunk,False,839.799,"LINESTRING (114.0584153 22.5316493, 114.053241 22.5315609, 114.05024 22.5315141)",S550,滨河大道,,,,,
6033482469,7959990637,0,617162856,True,tertiary,False,77.214,"LINESTRING (114.0584562 22.5353897, 114.0592079 22.5354013)",,福华三路,0,,,,
6033482475,8508946962,0,996752263,True,secondary,False,35.747,"LINESTRING (114.0582035 22.5348369, 114.0581957 22.5351583)",,金田路,3,,,,
6033482475,6033482469,0,640465235,True,tertiary_link,False,72.00600000000001,"LINESTRING (114.0582035 22.5348369, 114.0582524 22.5352072, 114.0582618 22.5352362, 114.058275 22.5352629, 114.058293 22.535288, 114.0583158 22.535311, 114.0583409 22.5353318, 114.0583673 22.5353512, 114.0583943 22.5353678, 114.0584232 22.53538, 114.0584562 22.5353897)",,,1,,,,
6033496395,7959932883,0,640466716,True,secondary_link,False,40.473,"LINESTRING (114.0580447 22.5333008, 114.0580271 22.5332602, 114.0580127 22.5332339, 114.0579879 22.5332012, 114.0579311 22.5331315, 114.0579058 22.5330944, 114.0578851 22.5330566, 114.0578578 22.5329834)",,,,,,,
6410193821,1491845294,0,996208021,True,primary,False,123.451,"LINESTRING (114.0425797 22.5313654, 114.0413865 22.5312316)",,滨河大道辅路,4,40,yes,,
6410193841,499256805,0,40971871,True,primary_link,False,31.026000000000003,"LINESTRING (114.0446985 22.532592, 114.044688 22.5326567, 114.0446728 22.5327214, 114.0446524 22.5327838, 114.0446224 22.5328612)",,,,,,,
6410193851,499281866,0,40971705,True,primary,False,81.785,"LINESTRING (114.0474466 22.5316757, 114.0466506 22.5316558)",,滨河大道辅路,4,40,yes,,
6410193851,499237147,0,684241516,True,trunk_link,False,174.60100000000003,"LINESTRING (114.0474466 22.5316757, 114.0473667 22.531663, 114.0473075 22.5316482, 114.0472371 22.5316293, 114.0471649 22.5316164, 114.0470843 22.531607, 114.0461975 22.5315449, 114.0460907 22.5315302, 114.0459749 22.5315122, 114.0458716 22.5314982, 114.0457621 22.5314857)",,,,,,,
6410193855,1116467144,0,40971705,True,primary,False,51.226,"LINESTRING (114.0482014 22.5316856, 114.0477027 22.5316788)",,滨河大道辅路,4,40,yes,,
6410193855,7958753225,0,"[96329454, 34900359]",True,tertiary,False,73.77199999999999,"LINESTRING (114.0482014 22.5316856, 114.048156 22.5316919, 114.048123 22.5317039, 114.0480932 22.5317211, 114.0480672 22.5317433, 114.0480422 22.5317731, 114.0480256 22.5318035, 114.0480137 22.5318389, 114.0479955 22.5318902, 114.0479846 22.5319471, 114.0479797 22.5322496)",,民田路,2,,,,
6410193883,1491845144,0,40971930,True,primary_link,False,58.339,"LINESTRING (114.0444635 22.5307605, 114.0445537 22.5302425)",,,,,,,
6410193883,499265789,0,40971765,True,primary_link,False,179.062,"LINESTRING (114.0444635 22.5307605, 114.0444502 22.5307172, 114.0444296 22.5306767, 114.0444024 22.5306385, 114.0443614 22.5306039, 114.0443195 22.5305802, 114.0442683 22.5305664, 114.0436847 22.5305189, 114.043608 22.5305323, 114.0435281 22.5305668, 114.0434698 22.5306136, 114.0434201 22.5306745, 114.0433927 22.5307357, 114.0433814 22.5308049, 114.0433828 22.5308705, 114.0433982 22.5309296, 114.0434325 22.5309888, 114.0434867 22.5310409, 114.0435665 22.5310824)",,,,,,,
6496420788,7959932876,0,1051842295,True,secondary,False,68.968,"LINESTRING (114.0579828 22.5371208, 114.057991 22.5365006)",,金田路,3,,,,
6496420791,7959932870,0,40998256,True,secondary,False,48.598,"LINESTRING (114.0581626 22.5370217, 114.0581579 22.5372857, 114.0581566 22.5373569, 114.0581548 22.5374587)",,金田路,3,,,,
6496420791,7959990587,0,692087620,True,secondary_link,False,69.74499999999999,"LINESTRING (114.0581626 22.5370217, 114.0581932 22.5371575, 114.0582121 22.5372191, 114.0582266 22.5372535, 114.0582474 22.5372898, 114.0582747 22.5373239, 114.058302 22.5373461, 114.0583337 22.5373675, 114.0583708 22.5373882, 114.0584182 22.5374133, 114.0584798 22.5374386, 114.0585632 22.5374651)",,,1,,,,
6496421043,6033496395,0,996752251,True,secondary,False,204.007,"LINESTRING (114.0580043 22.5351351, 114.0580447 22.5333008)",,金田路,3,,,,
7232025520,499374605,0,40971701,True,primary,False,155.592,"LINESTRING (114.0493467 22.5312288, 114.0508616 22.5312292)",,滨河大道辅路,,,,,
7232025520,7232025523,0,775171567,True,trunk_link,False,95.47,"LINESTRING (114.0493467 22.5312288, 114.0495378 22.5312517, 114.0499769 22.5313381, 114.0502614 22.5313787)",,,1,,,,
7232047137,1116469197,0,40988607,True,secondary,False,187.70599999999996,"LINESTRING (114.0512643 22.5349292, 114.0512754 22.5343135, 114.0512605 22.5337131, 114.0512668 22.5332414)",,益田路,3,,,,
7232047153,7959603120,0,40977700,True,secondary,False,145.266,"LINESTRING (114.0513725 22.5356899, 114.0513581 22.5363906, 114.0513474 22.5369961)",,益田路,3,,,,
7232047223,7959990819,0,853206478,True,tertiary,False,128.36599999999999,"LINESTRING (114.047829 22.5365058, 114.047844 22.5355381, 114.047847 22.5353515)",,民田路,2,,,,
7232047224,7232047223,0,853206478,True,tertiary,False,27.546,"LINESTRING (114.0478251 22.5367535, 114.047829 22.5365058)",,民田路,2,,,,
7232047224,1116469184,0,96329683,True,residential,False,20.759999999999998,"LINESTRING (114.0478251 22.5367535, 114.0477417 22.5367224, 114.0477267 22.5367135, 114.0477114 22.5367006, 114.0476986 22.5366847, 114.0476878 22.5366628, 114.0476828 22.5366391)",,,,,,,
7249081499,7959990555,0,776897368,False,unclassified,False,8.663,"LINESTRING (114.0590254 22.533636, 114.0590269 22.5335581)",,中心七路,,,,,
7249081499,7959990507,0,853337017,True,tertiary,False,83.774,"LINESTRING (114.0590254 22.533636, 114.0584919 22.5336267, 114.0584138 22.5336252, 114.0583582 22.5336242, 114.0583145 22.533627, 114.0582789 22.5336355, 114.0582494 22.5336496, 114.058227 22.5336739)",,福华五路,,,,,
7249081500,7959990555,0,776897368,False,unclassified,True,181.576,"LINESTRING (114.0590576 22.5319254, 114.0590269 22.5335581)",,中心七路,,,,,
7637868046,7735602390,0,828675349,True,primary_link,False,17.244999999999997,"LINESTRING (114.05267 22.5311293, 114.0526715 22.5311583, 114.0526742 22.5311675, 114.0526794 22.5311831, 114.0526899 22.5312023, 114.0527036 22.5312177, 114.0527188 22.5312279, 114.0527384 22.5312357, 114.0527612 22.5312409)",,,,,,,
7724575156,2653610227,0,40971701,True,primary,False,32.95,"LINESTRING (114.0537186 22.5312979, 114.0540394 22.5313003)",,滨河大道辅路,,,,,
7724575156,7724575160,0,827396018,True,primary_link,False,26.794000000000004,"LINESTRING (114.0537186 22.5312979, 114.0537605 22.5312591, 114.0538024 22.531214, 114.0538304 22.5311775, 114.0538584 22.5311338, 114.0538674 22.5311037)",,,,,,,
7724575160,8490646138,0,914031698,False,residential,False,61.224,"LINESTRING (114.0538674 22.5311037, 114.0537753 22.5305911, 114.0537727 22.5305602)",,皇岗四街,,,,,
7724575160,2653610227,0,1120977002,True,primary_link,False,28.772000000000002,"LINESTRING (114.0538674 22.5311037, 114.0538809 22.5311409, 114.0539021 22.5311782, 114.0539285 22.5312122, 114.0539645 22.5312475, 114.0540024 22.5312756, 114.0540394 22.5313003)",,,,,,,
7735592377,7735602390,0,40971701,True,primary,False,19.352,"LINESTRING (114.0525728 22.5312383, 114.0526775 22.5312395, 114.0527612 22.5312409)",,滨河大道辅路,,,,,
7735592377,7637868046,0,828675348,True,primary_link,False,16.913,"LINESTRING (114.0525728 22.5312383, 114.0526036 22.5312275, 114.0526308 22.5312097, 114.0526527 22.5311852, 114.0526628 22.5311672, 114.0526667 22.5311593, 114.05267 22.5311293)",,,,,,,
7735602390,7724575156,0,40971701,True,primary,False,98.596,"LINESTRING (114.0527612 22.5312409, 114.0528656 22.5312426, 114.0535312 22.5312965, 114.0537186 22.5312979)",,滨河大道辅路,,,,,
7958753225,7958753227,0,34900359,True,tertiary,False,34.619,"LINESTRING (114.0479797 22.5322496, 114.0479746 22.5325609)",,民田路,2,,,,
7958753225,7958753254,0,96329686,False,residential,False,8.679,"LINESTRING (114.0479797 22.5322496, 114.0478952 22.5322488)",,中心一路,,,,,
7958753227,7958753251,0,34900359,True,tertiary,False,94.004,"LINESTRING (114.0479746 22.5325609, 114.0479607 22.5334062)",,民田路,2,,,,
7958753227,2868134331,0,282866318,False,residential,False,155.74,"LINESTRING (114.0479746 22.5325609, 114.0488228 22.5325614, 114.0488314 22.5319443)",,,,,,,
7958753249,7958753251,0,853206479,True,tertiary,False,9.535,"LINESTRING (114.0478778 22.5333676, 114.0479607 22.5334062)",,福华四路,,,,,
7958753249,7958753254,0,853206478,True,tertiary,False,124.417,"LINESTRING (114.0478778 22.5333676, 114.0478874 22.5327455, 114.0478952 22.5322488)",,民田路,2,,,,
7958753250,7958753249,0,853206478,True,tertiary,False,7.818,"LINESTRING (114.0478767 22.5334379, 114.0478778 22.5333676)",,民田路,2,,,,
7958753250,7959990818,0,34900358,True,tertiary,False,193.748,"LINESTRING (114.0478767 22.5334379, 114.0476805 22.5334359, 114.0459904 22.5334173)",,福华四路,,,,,
7958753251,7958753250,0,34900358,True,tertiary,False,9.32,"LINESTRING (114.0479607 22.5334062, 114.0478767 22.5334379)",,福华四路,,,,,
7958753251,7959990599,0,34900359,True,tertiary,False,202.476,"LINESTRING (114.0479607 22.5334062, 114.0479335 22.5350594, 114.0479308 22.5352269)",,民田路,2,,,,
7958753253,7959990818,0,96329686,False,residential,False,7.406,"LINESTRING (114.0459912 22.5333507, 114.0459904 22.5334173)",,中心一路,,,,,
7958753253,7958753254,0,96329686,False,residential,True,283.679,"LINESTRING (114.0459912 22.5333507, 114.0459967 22.5329189, 114.0459986 22.532855, 114.0460028 22.5328039, 114.0460109 22.532763, 114.046025 22.5327234, 114.0460452 22.5326824, 114.0460697 22.5326474, 114.0460974 22.532615, 114.0461336 22.5325812, 114.0465184 22.5322826, 114.0465597 22.5322606, 114.0465966 22.5322468, 114.0466388 22.5322393, 114.0466884 22.5322363, 114.047768 22.5322474, 114.0478952 22.5322488)",,中心一路,,,,,
7958753253,7958753249,0,853206479,True,tertiary,False,193.774,"LINESTRING (114.0459912 22.5333507, 114.0476852 22.5333651, 114.0478778 22.5333676)",,福华四路,,,,,
7958753254,7958753225,0,96329686,False,residential,True,8.679,"LINESTRING (114.0478952 22.5322488, 114.0479797 22.5322496)",,中心一路,,,,,
7958753254,7958753253,0,96329686,False,residential,False,283.67900000000003,"LINESTRING (114.0478952 22.5322488, 114.047768 22.5322474, 114.0466884 22.5322363, 114.0466388 22.5322393, 114.0465966 22.5322468, 114.0465597 22.5322606, 114.0465184 22.5322826, 114.0461336 22.5325812, 114.0460974 22.532615, 114.0460697 22.5326474, 114.0460452 22.5326824, 114.046025 22.5327234, 114.0460109 22.532763, 114.0460028 22.5328039, 114.0459986 22.532855, 114.0459967 22.5329189, 114.0459912 22.5333507)",,中心一路,,,,,
7958753254,1116467144,0,"[96329453, 853206478]",True,tertiary,False,72.976,"LINESTRING (114.0478952 22.5322488, 114.0478999 22.5319471, 114.0478835 22.5318585, 114.0478653 22.5318048, 114.0478462 22.531769, 114.047823 22.531736, 114.0477962 22.53171, 114.0477642 22.531691, 114.0477027 22.5316788)",,民田路,2,,,,
7959590802,7959590815,0,"[1050511753, 853286924]",True,tertiary,False,119.57300000000001,"LINESTRING (114.0455616 22.5394358, 114.0447351 22.5394254, 114.0446732 22.5394496, 114.0446362 22.5394568, 114.0446046 22.5394714, 114.0445794 22.5394897, 114.0445559 22.5395138, 114.0445399 22.5395366, 114.0444877 22.5396162)",,福华一路,,,,,
7959590803,7959590802,0,1050511753,True,tertiary,False,90.889,"LINESTRING (114.0464465 22.539447, 114.0455616 22.5394358)",,福华一路,,,,,
7959590809,7959590868,0,245443886,True,unclassified,False,10.03,"LINESTRING (114.04692 22.5393628, 114.0469192 22.539453)",,兴融六路,2,,,,
7959590809,7959590872,0,1050725165,True,tertiary,False,88.779,"LINESTRING (114.04692 22.5393628, 114.0475539 22.5393731, 114.0477843 22.5393768)",,福华一路,,,,,
7959590815,499478781,0,1050511756,True,primary,False,19.473,"LINESTRING (114.0444877 22.5396162, 114.0444843 22.5397913)",,新洲路,,,,,
7959590835,7959932863,0,996208003,True,tertiary,False,17.481,"LINESTRING (114.0581181 22.53965, 114.05795 22.5396253)",,福华一路,,,,,
7959590839,7959590835,0,996208008,True,secondary,False,8.696,"LINESTRING (114.0581184 22.5395718, 114.0581181 22.53965)",,金田路,3,,,,
7959590868,7959590803,0,1050511753,True,tertiary,False,48.552,"LINESTRING (114.0469192 22.539453, 114.0464465 22.539447)",,福华一路,,,,,
7959590869,7959590871,0,1050511753,True,tertiary,False,8.022,"LINESTRING (114.0478611 22.5394649, 114.047783 22.5394639)",,福华一路,,,,,
7959590870,7959590869,0,1050511754,True,tertiary,False,9.642,"LINESTRING (114.0478626 22.5393782, 114.0478611 22.5394649)",,民田路,2,,,,
7959590870,7966386931,0,853286925,True,tertiary,False,123.178,"LINESTRING (114.0478626 22.5393782, 114.0480666 22.5393815, 114.0490618 22.5393976)",,福华一路,,,,,
7959590871,7959590872,0,996321294,True,tertiary,False,9.686,"LINESTRING (114.047783 22.5394639, 114.0477843 22.5393768)",,民田路,2,,,,
7959590871,7959590868,0,1050511753,True,tertiary,False,88.722,"LINESTRING (114.047783 22.5394639, 114.0469192 22.539453)",,福华一路,,,,,
7959590872,7959590870,0,853286925,True,tertiary,False,8.043,"LINESTRING (114.0477843 22.5393768, 114.0478626 22.5393782)",,福华一路,,,,,
7959590872,7959603013,0,"[996321296, 1050725166]",True,tertiary,False,213.795,"LINESTRING (114.0477843 22.5393768, 114.0478031 22.5381676, 114.0478054 22.5380193, 114.0478109 22.5376648, 114.0478142 22.5374543)",,民田路,2,,,,
7959590873,7966386931,0,853206492,True,unclassified,False,9.175,"LINESTRING (114.0490603 22.5394801, 114.0490618 22.5393976)",,兴融五路,,,,,
7959590873,7959590869,0,996208005,True,tertiary,False,123.172,"LINESTRING (114.0490603 22.5394801, 114.0480694 22.5394675, 114.0478611 22.5394649)",,福华一路,,,,,
7959590877,7959603031,0,853286944,False,unclassified,True,177.84,"LINESTRING (114.0495794 22.5371295, 114.0495854 22.5368922, 114.0495909 22.5368367, 114.0495999 22.5367898, 114.0496128 22.5367462, 114.0496327 22.5366968, 114.0496778 22.5366114, 114.049989 22.5360797, 114.0500057 22.5360438, 114.0500227 22.5359947, 114.0500348 22.5359514, 114.0500421 22.5359068, 114.0500475 22.5358554, 114.0500557 22.5356609, 114.0500572 22.5356264)",,中心二路,,,,,
7959590877,7959603056,0,923157995,True,unclassified,False,30.254,"LINESTRING (114.0495794 22.5371295, 114.0495899 22.53717, 114.0496003 22.5371944, 114.0496124 22.5372185, 114.0496277 22.5372393, 114.0496449 22.5372554, 114.0496657 22.537269, 114.0496876 22.5372816, 114.0497655 22.537322)",,中心二路,,,,,
7959590880,7959602889,0,853286934,False,unclassified,False,87.929,"LINESTRING (114.0495615 22.5376817, 114.0495508 22.5384724)",,中心二路,,,,,
7959590880,7959602934,0,923157996,True,unclassified,False,26.558,"LINESTRING (114.0495615 22.5376817, 114.0495555 22.5376349, 114.0495492 22.5375958, 114.0495401 22.5375697, 114.0495267 22.5375443, 114.0495093 22.5375238, 114.0494858 22.5375015, 114.0494507 22.5374792)",,中心二路,,,,,
7959590884,7959602886,0,241491630,False,residential,True,9.047,"LINESTRING (114.0495261 22.5394859, 114.0495381 22.5394053)",,兴融四路,2,,,,
7959590884,7959590873,0,996208005,True,tertiary,False,47.843,"LINESTRING (114.0495261 22.5394859, 114.0490603 22.5394801)",,福华一路,,,,,
7959602886,7959590884,0,241491630,False,residential,False,9.047,"LINESTRING (114.0495381 22.5394053, 114.0495261 22.5394859)",,兴融四路,2,,,,
7959602886,4848304358,0,853286925,True,tertiary,False,126.795,"LINESTRING (114.0495381 22.5394053, 114.0507725 22.5394254)",,福华一路,,,,,
7959602886,7959602889,0,853286934,False,unclassified,True,103.742,"LINESTRING (114.0495381 22.5394053, 114.0495508 22.5384724)",,中心二路,,,,,
7959602889,5834799299,0,617224838,False,unclassified,False,169.415,"LINESTRING (114.0495508 22.5384724, 114.0512003 22.538487)",,福川路,,,,,
7959602889,7959602886,0,853286934,False,unclassified,False,103.742,"LINESTRING (114.0495508 22.5384724, 114.0495381 22.5394053)",,中心二路,,,,,
7959602889,7959590880,0,853286934,False,unclassified,True,87.929,"LINESTRING (114.0495508 22.5384724, 114.0495615 22.5376817)",,中心二路,,,,,
7959602891,7232047224,0,853206478,True,tertiary,False,60.04,"LINESTRING (114.0478167 22.5372934, 114.0478251 22.5367535)",,民田路,2,,,,
7959602891,7959603011,0,996208013,True,secondary,False,8.228,"LINESTRING (114.0478167 22.5372934, 114.0478968 22.5372947)",,福华路,3,,,,
7959602898,7959603266,0,923158001,False,tertiary,False,17.382,"LINESTRING (114.0533568 22.5375383, 114.0533596 22.537382)",,中心四路,3,,,,
7959602898,7959603173,0,241489263,True,tertiary,False,214.47000000000003,"LINESTRING (114.0533568 22.5375383, 114.0533534 22.5377206, 114.0533239 22.53933, 114.0533227 22.5393964, 114.0533214 22.5394668)",,中心四路,3,,,,
7959602898,7959603149,0,1050532719,True,secondary,False,76.349,"LINESTRING (114.0533568 22.5375383, 114.053174 22.5375355, 114.0530878 22.5375342, 114.0526135 22.5375271)",,福华路,3,,,,
7959602907,7959603240,0,1052079653,True,secondary,False,78.415,"LINESTRING (114.0567482 22.5374362, 114.0575116 22.5374483)",,福华路,3,,,,
7959602911,2751405375,0,270044906,False,unclassified,True,105.631,"LINESTRING (114.0589704 22.5374715, 114.0589826 22.5366026, 114.0589833 22.5365499, 114.0589856 22.5365217)",,中心七路,,,,,
7959602934,7959603012,0,"[1050511752, 996321292]",True,secondary,False,159.889,"LINESTRING (114.0494507 22.5374792, 114.0488633 22.5374703, 114.0481176 22.537459, 114.0478941 22.5374556)",,福华路,3,,,,
7959602961,499482004,0,245920230,True,primary_link,False,276.0290000000001,"LINESTRING (114.0467247 22.5374027, 114.0465415 22.5374407, 114.0464069 22.5374615, 114.046037 22.5374761, 114.0459494 22.5374788, 114.0458543 22.5374752, 114.0454295 22.5374839, 114.0453553 22.5374957, 114.0452904 22.5375124, 114.0452367 22.5375327, 114.0451662 22.53756, 114.0450934 22.5375929, 114.0450194 22.5376332, 114.0449247 22.5376926, 114.0448534 22.5377436, 114.0447915 22.5378018, 114.0447335 22.5378692, 114.0446799 22.5379434, 114.0446302 22.5380415, 114.0445827 22.5381475, 114.0445459 22.538265, 114.0445126 22.5383369)",,,,,,,
7959602961,7965696218,0,"[40984984, 40984990, 996208007]",True,"['secondary', 'primary_link']",False,642.6820000000001,"LINESTRING (114.0467247 22.5374027, 114.0455589 22.5373709, 114.0439474 22.5373326, 114.0438332 22.537332, 114.0437818 22.5373285, 114.0437345 22.5373217, 114.0436916 22.537309, 114.0436478 22.5372908, 114.0436058 22.5372692, 114.0435132 22.5372214, 114.0434396 22.5371563, 114.0433971 22.53711, 114.043372 22.5370751, 114.0433453 22.5370282, 114.0433256 22.5369827, 114.0433134 22.536944, 114.0433029 22.5368947, 114.0432956 22.5368402, 114.0432933 22.5367941, 114.0432936 22.5367487, 114.0433007 22.5366986, 114.0433137 22.5366525, 114.043336 22.536608, 114.0433597 22.5365634, 114.0442824 22.5351354, 114.044319 22.5350672, 114.0443475 22.5350029, 114.0443728 22.5349278, 114.0443954 22.5348489, 114.0444277 22.5347677)",,福华路,3,,,yes,
7959603010,7959602891,0,996321295,True,secondary,False,103.28,"LINESTRING (114.0468112 22.5372793, 114.047553 22.5372892, 114.0475657 22.5372894, 114.0478167 22.5372934)",,福华路,3,,,,
7959603011,7959603012,0,34900359,True,tertiary,False,17.893,"LINESTRING (114.0478968 22.5372947, 114.0478941 22.5374556)",,民田路,2,,,,
7959603011,7959603047,0,996208013,True,secondary,False,149.34199999999998,"LINESTRING (114.0478968 22.5372947, 114.0481257 22.5372983, 114.0493507 22.537318)",,福华路,3,,,,
7959603012,7959603013,0,996208007,True,secondary,False,8.207,"LINESTRING (114.0478941 22.5374556, 114.0478142 22.5374543)",,福华路,3,,,,
7959603012,7959590870,0,1050511754,True,tertiary,False,213.808,"LINESTRING (114.0478941 22.5374556, 114.0478849 22.5380205, 114.0478652 22.5392201, 114.0478626 22.5393782)",,民田路,2,,,,
