u,v,key,osmid,highway,oneway,reversed,length,name,geometry,ref,lanes,tunnel,maxspeed,bridge
7236155704,7236155703,0,31354935,residential,False,True,44.931,红桂一街,"LINESTRING (114.1004136 22.5502105, 114.1004052 22.5506145)",,,,,
7236155704,7236155697,0,775651105,residential,False,True,89.582,,"LINESTRING (114.1004136 22.5502105, 114.101012 22.5503136, 114.1009124 22.550539)",,,,,
7236155707,7236155703,0,31354935,residential,False,False,44.387,红桂一街,"LINESTRING (114.1003812 22.5510116, 114.1003982 22.5509516, 114.1004052 22.5506145)",,,,,
7236155707,7236155715,0,31354935,residential,False,True,33.711,红桂一街,"LINESTRING (114.1003812 22.5510116, 114.1003629 22.5510765, 114.1003255 22.5512244, 114.1003153 22.5513081)",,,,,
7236155707,7236155696,0,775651105,residential,False,False,75.956,,"LINESTRING (114.1003812 22.5510116, 114.1006517 22.5511296, 114.100818 22.5507529)",,,,,
7236155708,7236155695,0,775651101,residential,False,False,17.648,,"LINESTRING (114.1013465 22.5509315, 114.1015113 22.5509765)",,,,,
7236155708,7236155693,0,775651101,residential,False,True,35.604,,"LINESTRING (114.1013465 22.5509315, 114.1010209 22.5508215)",,,,,
7236155708,7236155709,0,775651106,residential,False,True,39.622,,"LINESTRING (114.1013465 22.5509315, 114.1011621 22.5512445)",,,,,
7236155709,7236155708,0,775651106,residential,False,False,39.622,,"LINESTRING (114.1011621 22.5512445, 114.1013465 22.5509315)",,,,,
7236155709,7236155688,0,"[775651107, 303010837]",residential,False,"[False, True]",32.323,,"LINESTRING (114.1011621 22.5512445, 114.1012779 22.5512841, 114.1013784 22.5512886, 114.1014399 22.5512271)",,,,,
7236155709,7236155711,0,775651107,residential,False,True,59.631,,"LINESTRING (114.1011621 22.5512445, 114.1008661 22.551189, 114.1007741 22.5514319)",,,,,
7236155711,7236155713,0,775651109,residential,False,False,14.634,,"LINESTRING (114.1007741 22.5514319, 114.100909 22.5514743)",,,,,
7236155711,7236155709,0,775651107,residential,False,False,59.631,,"LINESTRING (114.1007741 22.5514319, 114.1008661 22.551189, 114.1011621 22.5512445)",,,,,
7236155711,7236155715,0,775651109,residential,False,True,49.182,,"LINESTRING (114.1007741 22.5514319, 114.1004672 22.5513356, 114.1003153 22.5513081)",,,,,
7236155712,7236155713,0,775651109,residential,False,True,37.604,,"LINESTRING (114.101265 22.5515535, 114.100909 22.5514743)",,,,,
7236155713,7236155716,0,775651108,residential,False,False,30.213,,"LINESTRING (114.100909 22.5514743, 114.1008445 22.5517394)",,,,,
7236155713,7236155712,0,775651109,residential,False,False,37.604,,"LINESTRING (114.100909 22.5514743, 114.101265 22.5515535)",,,,,
7236155713,7236155711,0,775651109,residential,False,True,14.634,,"LINESTRING (114.100909 22.5514743, 114.1007741 22.5514319)",,,,,
7236155715,7236155707,0,31354935,residential,False,False,33.711,红桂一街,"LINESTRING (114.1003153 22.5513081, 114.1003255 22.5512244, 114.1003629 22.5510765, 114.1003812 22.5510116)",,,,,
7236155715,7236155734,0,31354935,residential,False,True,24.550000000000004,红桂一街,"LINESTRING (114.1003153 22.5513081, 114.1003098 22.5513531, 114.100319 22.5514529, 114.1003423 22.5515251)",,,,,
7236155715,7236155711,0,775651109,residential,False,False,49.182,,"LINESTRING (114.1003153 22.5513081, 114.1004672 22.5513356, 114.1007741 22.5514319)",,,,,
7236155716,7236155713,0,775651108,residential,False,True,30.213,,"LINESTRING (114.1008445 22.5517394, 114.100909 22.5514743)",,,,,
7236155716,7236155659,0,775651110,residential,False,False,12.896,,"LINESTRING (114.1008445 22.5517394, 114.1009262 22.5517595, 114.1009156 22.5517961)",,,,,
7236155716,7236155720,0,775651110,residential,False,True,48.161,,"LINESTRING (114.1008445 22.5517394, 114.100523 22.5516604, 114.1003867 22.5516614)",,,,,
7236155717,7236155659,0,775651110,residential,False,True,30.507,,"LINESTRING (114.1008391 22.5520612, 114.1009156 22.5517961)",,,,,
7236155717,7236155645,0,31354900,secondary,True,False,96.749,红桂路,"LINESTRING (114.1008391 22.5520612, 114.1017209 22.5522655, 114.101752 22.5522757)",,2,,,
7236155720,349237484,0,31354935,residential,False,True,37.446,红桂一街,"LINESTRING (114.1003867 22.5516614, 114.1004924 22.5519837)",,,,,
7236155720,7236155734,0,31354935,residential,False,False,15.827000000000002,红桂一街,"LINESTRING (114.1003867 22.5516614, 114.1003551 22.5515649, 114.1003423 22.5515251)",,,,,
7236155720,7236155716,0,775651110,residential,False,False,48.161,,"LINESTRING (114.1003867 22.5516614, 114.100523 22.5516604, 114.1008445 22.5517394)",,,,,
7236155734,7236155715,0,31354935,residential,False,False,24.550000000000004,红桂一街,"LINESTRING (114.1003423 22.5515251, 114.100319 22.5514529, 114.1003098 22.5513531, 114.1003153 22.5513081)",,,,,
7236155734,7236155720,0,31354935,residential,False,True,15.827000000000002,红桂一街,"LINESTRING (114.1003423 22.5515251, 114.1003551 22.5515649, 114.1003867 22.5516614)",,,,,
7601178011,564726203,0,31354928,residential,False,True,38.326,松园北街,"LINESTRING (114.101705 22.5575992, 114.1014881 22.5578797)",,,,20,
7601178011,349237518,0,31354928,residential,False,False,230.90800000000002,松园北街,"LINESTRING (114.101705 22.5575992, 114.1021517 22.5569277, 114.1022175 22.5567211, 114.1025452 22.5556915)",,,,20,
7601178011,8768362344,0,813746509,residential,False,True,237.59300000000002,,"LINESTRING (114.101705 22.5575992, 114.1038874 22.5576214, 114.1040186 22.5576215)",,,,20,
7601261174,7601261177,0,813752943,residential,False,False,106.029,,"LINESTRING (114.1009514 22.559318, 114.1014671 22.5593378, 114.1014671 22.5596697, 114.1016241 22.5596699)",,,,,
7601261177,3068385803,0,302589365,tertiary,True,False,115.876,梨园路,"LINESTRING (114.1016241 22.5596699, 114.1016304 22.5592273, 114.1016398 22.5586279)",,2,,,
7601261177,7601261174,0,813752943,residential,False,True,106.029,,"LINESTRING (114.1016241 22.5596699, 114.1014671 22.5596697, 114.1014671 22.5593378, 114.1009514 22.559318)",,,,,
7707208827,7236155634,0,303010840,residential,False,False,13.441,,"LINESTRING (114.1029386 22.5520683, 114.1029723 22.5519515)",,,,,
7707208827,7236155639,0,303010840,residential,False,True,23.9,,"LINESTRING (114.1029386 22.5520683, 114.1028787 22.552276)",,,,,
7707208827,7236155649,0,775651088,residential,False,True,58.336,,"LINESTRING (114.1029386 22.5520683, 114.1023931 22.5519219)",,,,,
7707208827,7236155647,0,775651088,residential,False,False,32.889,,"LINESTRING (114.1029386 22.5520683, 114.1029465 22.5520704, 114.1032446 22.5521556)",,,,,
8109072835,8110665639,0,870670207,residential,False,False,38.095,,"LINESTRING (114.1097086 22.5574682, 114.1097873 22.557803)",,,,,
8109072851,8258853408,0,870480014,residential,False,True,247.747,凉果街,"LINESTRING (114.1132372 22.5573038, 114.1136182 22.5572852, 114.1139262 22.5575598, 114.1154189 22.5575302, 114.1154739 22.5575292, 114.1155288 22.5575282)",,,,,
8110665639,8109072835,0,870670207,residential,False,True,38.095,,"LINESTRING (114.1097873 22.557803, 114.1097086 22.5574682)",,,,,
8110665639,349237456,0,"[31354921, 870670201, 870670202, 870670203, 870670204, 870670205, 870670206]","['living_street', 'residential']",False,True,285.588,,"LINESTRING (114.1097873 22.557803, 114.1097444 22.5578041, 114.1096816 22.5578057, 114.1096335 22.557807, 114.1095788 22.5578084, 114.109491 22.5578106, 114.1091099 22.5578204, 114.1089991 22.557667, 114.1089581 22.5572585, 114.1088271 22.5569409, 114.1086715 22.5567215, 114.1082701 22.5566988, 114.1082785 22.5563245)",,,yes,,
8212253652,348392309,0,302760268,residential,False,False,88.935,,"LINESTRING (114.1198006 22.5512207, 114.1198148 22.5520204)",,,,,
8212253652,8212253653,0,883102298,residential,False,True,47.198,,"LINESTRING (114.1198006 22.5512207, 114.119341 22.5512182)",,,,,
8212253653,8212253652,0,883102298,residential,False,False,47.198,,"LINESTRING (114.119341 22.5512182, 114.1198006 22.5512207)",,,,,
8227503155,2079451101,0,31426793,primary,True,False,140.18099999999998,东门中路,"LINESTRING (114.1165935 22.5501149, 114.1166148 22.5501682, 114.1166523 22.5502519, 114.1166949 22.5503313, 114.1170999 22.5509725, 114.1171886 22.5511181, 114.1172634 22.5512104)",,,,,
8258853408,8258853415,0,624056636,tertiary_link,True,False,67.13399999999999,人民北路辅路,"LINESTRING (114.1155288 22.5575282, 114.1155349 22.5574733, 114.1155451 22.5573541, 114.1155583 22.5572323, 114.1155716 22.557144, 114.115584 22.5570559, 114.1156003 22.5569282)",,2,,,
8258853408,8109072851,0,870480014,residential,False,False,247.74700000000004,凉果街,"LINESTRING (114.1155288 22.5575282, 114.1154739 22.5575292, 114.1154189 22.5575302, 114.1139262 22.5575598, 114.1136182 22.5572852, 114.1132372 22.5573038)",,,,,
8258853410,5836097957,0,31313273,residential,False,False,108.697,,"LINESTRING (114.1157183 22.5571326, 114.1157913 22.5571297, 114.1167761 22.5570967)",,,,,
8258853410,567623195,0,44748633,tertiary_link,True,False,178.517,人民北路辅路,"LINESTRING (114.1157183 22.5571326, 114.1157193 22.5572308, 114.115717 22.557324, 114.1157139 22.5574065, 114.1157082 22.55749, 114.1156958 22.5576009, 114.1156774 22.5577342, 114.1156587 22.5578484, 114.1156365 22.5579595, 114.115612 22.5580641, 114.1155875 22.558159, 114.1155258 22.5583762, 114.1155213 22.5583968, 114.1155187 22.5584194, 114.1155182 22.558441, 114.1155197 22.5584621, 114.1155243 22.5584837, 114.1155299 22.558501, 114.1155385 22.5585221, 114.1155483 22.5585404, 114.1155616 22.5585581, 114.1156066 22.5586001, 114.1156825 22.558663)",,2,,,
8258853415,8258853443,0,888311162,tertiary,True,False,116.60900000000001,人民北路,"LINESTRING (114.1156003 22.5569282, 114.1155172 22.5560399, 114.1155119 22.5559906, 114.1155003 22.5558836)",,,,,
8258853443,4665026601,0,472288545,residential,False,False,174.44799999999998,书院街,"LINESTRING (114.1155003 22.5558836, 114.1154279 22.5558911, 114.1153923 22.5558947, 114.1149993 22.5559419, 114.1149064 22.555956, 114.1148204 22.5559725, 114.1147407 22.5559929, 114.1146347 22.5560284, 114.1139579 22.5562838, 114.113879 22.5563136)",,,,,
8258853443,8552056399,0,888311162,tertiary,True,False,243.94400000000002,人民北路,"LINESTRING (114.1155003 22.5558836, 114.115321 22.5542215, 114.1153128 22.5541558, 114.1153106 22.5541389, 114.1152964 22.554061, 114.1152771 22.5539784, 114.1152537 22.5538864, 114.1152371 22.5538316, 114.1152235 22.5537863, 114.1151979 22.5537115)",,,,,
8258853480,4850376315,0,31311846,residential,False,False,97.885,深中街,"LINESTRING (114.1153663 22.5540115, 114.1163181 22.5539638)",,,,,
8258853480,348406478,0,888311161,tertiary,True,False,317.828,人民北路,"LINESTRING (114.1153663 22.5540115, 114.115372 22.5540333, 114.115382 22.5540884, 114.1153901 22.5541472, 114.1155848 22.5559339, 114.1155907 22.555988, 114.1155961 22.5560372, 114.1156704 22.5568555)",,,,,
8552056370,2765186509,0,271562062,tertiary,True,False,402.8649999999999,红桂路辅路,"LINESTRING (114.1137092 22.5539953, 114.113481 22.5540732, 114.1128294 22.5542203, 114.1112133 22.5544882, 114.1109884 22.5545124, 114.1106601 22.554528, 114.1104667 22.554548, 114.1098581 22.5546436)",,,,,
8552056370,3070071740,0,"[302736577, 182392242, 271562078]",secondary,True,False,738.171,红桂路,"LINESTRING (114.1137092 22.5539953, 114.112812 22.5541492, 114.1111037 22.5544362, 114.1109675 22.5544533, 114.1108541 22.5544558, 114.1107171 22.554445, 114.1105968 22.5544203, 114.1104741 22.5543772, 114.1103577 22.5543227, 114.1102465 22.5542602, 114.1101409 22.5541723, 114.1100464 22.5540715, 114.1099477 22.553905, 114.1096378 22.5533656, 114.1095665 22.553278, 114.1094902 22.5531996, 114.1093953 22.5531239, 114.1092915 22.5530539, 114.1091867 22.5530076, 114.1090854 22.5529785, 114.1089699 22.5529598, 114.1088598 22.5529507, 114.1083767 22.5529367, 114.1082284 22.5529247, 114.1081105 22.5529173, 114.1079674 22.5528931, 114.1075311 22.5527964, 114.1073835 22.5527612, 114.1073351 22.5527667)",,2,,,yes
8552056396,349204629,0,31311067,secondary,True,False,238.29799999999997,新园路,"LINESTRING (114.1151295 22.5536547, 114.1150867 22.5536385, 114.1150443 22.5536187, 114.1150064 22.5535962, 114.1149711 22.5535706, 114.1149452 22.5535481, 114.1146834 22.5532914, 114.1146057 22.5532053, 114.1142151 22.5526677, 114.1141002 22.5525109, 114.1140084 22.5523627, 114.1139451 22.5522357, 114.1138849 22.5520931, 114.1138299 22.5519251)",,2,,,
8552056396,8552056414,0,888311158,secondary,True,False,11.767,晒布路,"LINESTRING (114.1151295 22.5536547, 114.11517 22.5536308, 114.1151935 22.5536139, 114.1152206 22.553591)",,2,,,
8552056399,8552056370,0,271562078,secondary,True,False,156.392,红桂路,"LINESTRING (114.1151979 22.5537115, 114.1151649 22.5537268, 114.1151233 22.5537429, 114.1150764 22.5537578, 114.1150278 22.5537695, 114.1149653 22.5537798, 114.1137092 22.5539953)",,2,,,
8552056399,8552056396,0,888311162,tertiary,True,False,9.683,人民北路,"LINESTRING (114.1151979 22.5537115, 114.1151826 22.5536884, 114.1151605 22.5536697, 114.1151295 22.5536547)",,,,,
8552056407,8552056399,0,31310949,secondary,True,False,7.74,晒布路,"LINESTRING (114.1152534 22.5536644, 114.1151979 22.5537115)",,2,,,
8552056407,8552056414,0,31310815,tertiary,False,False,8.877,人民北路,"LINESTRING (114.1152534 22.5536644, 114.1152321 22.5536275, 114.1152206 22.553591)",,2,,,
8552056407,8258853480,0,888311161,tertiary,True,False,40.351,人民北路,"LINESTRING (114.1152534 22.5536644, 114.115276 22.5537134, 114.1153083 22.5538123, 114.1153246 22.5538621, 114.1153559 22.5539707, 114.1153663 22.5540115)",,,,,
8552056414,348406481,0,31310815,tertiary,False,False,356.98100000000005,人民北路,"LINESTRING (114.1152206 22.553591, 114.1152157 22.5535467, 114.1152169 22.55351, 114.1152204 22.5534582, 114.1152169 22.5534065, 114.1152094 22.5533625, 114.114605 22.5505491, 114.1145812 22.5504386)",,2,,,
8552056414,8552056407,0,31310815,tertiary,False,True,8.877,人民北路,"LINESTRING (114.1152206 22.553591, 114.1152321 22.5536275, 114.1152534 22.5536644)",,2,,,
8552056414,6174423375,0,888311158,secondary,True,False,324.35799999999995,晒布路,"LINESTRING (114.1152206 22.553591, 114.1152467 22.5535683, 114.1152892 22.5535247, 114.1153474 22.5534524, 114.1153773 22.5534153, 114.1170087 22.5513554, 114.1171335 22.5512817)",,2,,,
8552068524,8552056396,0,271562087,secondary,True,False,150.105,红桂路,"LINESTRING (114.1136963 22.553913, 114.114919 22.5537079, 114.1149735 22.5536982, 114.1150269 22.5536879, 114.1150865 22.5536721, 114.1151295 22.5536547)",,2,,,
8562236968,8562236970,0,152961996,residential,False,False,67.49,,"LINESTRING (114.1057603 22.5515197, 114.1064174 22.5515303)",,,,,
8562236968,2473539060,0,152961996,residential,False,True,58.575,,"LINESTRING (114.1057603 22.5515197, 114.1052672 22.5515117, 114.1052357 22.5514466)",,,,,
8562236968,2765186611,0,271562086,residential,False,False,195.079,,"LINESTRING (114.1057603 22.5515197, 114.1057384 22.5524979, 114.1062201 22.5531337)",,,,,
8562236970,1657258816,0,152961996,residential,False,False,95.467,,"LINESTRING (114.1064174 22.5515303, 114.1073469 22.5515454)",,,,,
8562236970,8562236968,0,152961996,residential,False,True,67.49,,"LINESTRING (114.1064174 22.5515303, 114.1057603 22.5515197)",,,,,
8562236970,8562236971,0,922316762,residential,False,False,70.573,,"LINESTRING (114.1064174 22.5515303, 114.1061532 22.5509444)",,,,,
8562236971,8562236970,0,922316762,residential,False,True,70.573,,"LINESTRING (114.1061532 22.5509444, 114.1064174 22.5515303)",,,,,
8768362340,8768362344,0,303451718,tertiary,True,False,58.086,宝安南路,"LINESTRING (114.1040086 22.5581438, 114.1040186 22.5576215)",,2,,,
8768362344,3078099431,0,303451718,tertiary,True,False,212.305,宝安南路,"LINESTRING (114.1040186 22.5576215, 114.1040553 22.5557125)",,2,,,
8768362344,7601178011,0,813746509,residential,False,False,237.59300000000002,,"LINESTRING (114.1040186 22.5576215, 114.1038874 22.5576214, 114.101705 22.5575992)",,,,20,
8768362360,349237519,0,31354939,tertiary,False,False,5.336,松园路,"LINESTRING (114.1006604 22.5551264, 114.1006107 22.5551124)",,2,,,
8768362360,349237518,0,31354939,tertiary,False,True,204.629,松园路,"LINESTRING (114.1006604 22.5551264, 114.1016518 22.5554919, 114.1018895 22.5555795, 114.1019733 22.5556042, 114.1020531 22.5556249, 114.1021291 22.555642, 114.1022073 22.5556576, 114.1022929 22.5556708, 114.1023927 22.5556825, 114.1025452 22.5556915)",,2,,,
8768362360,564726203,0,813875556,residential,False,True,406.04999999999995,,"LINESTRING (114.1006604 22.5551264, 114.1006561 22.5553368, 114.1006475 22.5555198, 114.1005109 22.5559974, 114.1004537 22.5564386, 114.1004787 22.5577499, 114.1004777 22.5577767, 114.1004852 22.5578065, 114.1005015 22.5578327, 114.1005284 22.5578539, 114.1005651 22.5578642, 114.1014881 22.5578797)",,,,20,
8768362371,8768362442,0,31354887,tertiary,True,False,147.295,宝安南路,"LINESTRING (114.1041198 22.5569172, 114.1040982 22.5582417)",,2,,,
8768362371,2647622566,0,31354912,residential,False,False,38.017,SongYuanDong Jie,"LINESTRING (114.1041198 22.5569172, 114.10449 22.5569144)",,,,,
8768362380,8768362381,0,257397880,residential,False,False,76.345,松园西街,"LINESTRING (114.1033399 22.5542507, 114.1040832 22.5542643)",,3,,,
8768362380,2473539026,0,257397880,residential,False,True,265.32,松园西街,"LINESTRING (114.1033399 22.5542507, 114.1034139 22.554135, 114.1034276 22.5541045, 114.1034333 22.5540761, 114.1034321 22.5540498, 114.103419 22.5540225, 114.1033939 22.5539988, 114.1033585 22.5539839, 114.1012659 22.5532576)",,3,,,
8768362380,8768362396,0,947236687,residential,False,False,84.45700000000001,,"LINESTRING (114.1033399 22.5542507, 114.1032873 22.5543111, 114.1032389 22.5543751, 114.1031813 22.554467, 114.103112 22.5545927, 114.1030622 22.554687, 114.1030252 22.5547741, 114.1029657 22.5549225)",,2,,,
8768362381,8768362380,0,257397880,residential,False,True,76.345,松园西街,"LINESTRING (114.1040832 22.5542643, 114.1033399 22.5542507)",,3,,,
8768362381,3078099391,0,303451718,tertiary,True,False,125.311,宝安南路,"LINESTRING (114.1040832 22.5542643, 114.1041008 22.553345, 114.1041042 22.5532871, 114.1041085 22.5532353, 114.1041159 22.5531833, 114.1041225 22.5531386)",,2,,,
8768362395,349237518,0,31354939,tertiary,False,False,20.355,松园路,"LINESTRING (114.1027434 22.5556943, 114.1025452 22.5556915)",,2,,,
8768362395,3078099431,0,31354939,tertiary,False,True,134.733,松园路,"LINESTRING (114.1027434 22.5556943, 114.1040553 22.5557125)",,2,,,
8768362396,8768362395,0,947236686,residential,True,False,89.04399999999998,,"LINESTRING (114.1029657 22.5549225, 114.1029402 22.5549861, 114.1029062 22.5550804, 114.1028102 22.5553755, 114.1027814 22.555471, 114.1027644 22.5555423, 114.1027539 22.5556003, 114.1027434 22.5556943)",,1,,,
8768362396,8768362380,0,947236687,residential,False,True,84.457,,"LINESTRING (114.1029657 22.5549225, 114.1030252 22.5547741, 114.1030622 22.554687, 114.103112 22.5545927, 114.1031813 22.554467, 114.1032389 22.5543751, 114.1032873 22.5543111, 114.1033399 22.5542507)",,2,,,
8768362442,2647622569,0,31354887,tertiary,True,False,32.405,宝安南路,"LINESTRING (114.1040982 22.5582417, 114.1040958 22.5583897, 114.104094 22.5585331)",,2,,,
8768362442,3078109188,0,303452737,tertiary_link,True,False,62.967,,"LINESTRING (114.1040982 22.5582417, 114.1041081 22.558282, 114.1041171 22.5583125, 114.1041323 22.5583424, 114.1041551 22.5583729, 114.1041911 22.5584089, 114.1042507 22.5584482, 114.104564 22.5585497)",,,,,
9199716112,3068068007,0,302558531,residential,False,True,17.149,洪湖一街,"LINESTRING (114.1174031 22.5590031, 114.1174098 22.558849)",,,,,
9199716112,3068068040,0,302558531,residential,False,False,83.17,洪湖一街,"LINESTRING (114.1174031 22.5590031, 114.1174027 22.5593359, 114.1174417 22.559454, 114.1175544 22.5597265)",,,,,
9199716115,567623028,0,44748624,trunk,True,False,154.334,文锦中路,"LINESTRING (114.1195059 22.5597874, 114.1195362 22.5594055, 114.1195486 22.5593068, 114.1195676 22.559195, 114.1195935 22.5590951, 114.119631 22.5589829, 114.1196825 22.5588806, 114.1197397 22.5587836, 114.1198055 22.558692, 114.1198806 22.5586058, 114.1199761 22.5585123)",G205,,,,yes
9199716115,3068068007,0,"[44748625, 44748630]",trunk_link,True,False,257.09999999999997,,"LINESTRING (114.1195059 22.5597874, 114.1194865 22.5596735, 114.1194589 22.5595853, 114.1194036 22.5594805, 114.1193337 22.5593921, 114.1192221 22.559305, 114.1190333 22.5592178, 114.1187415 22.5591147, 114.1184754 22.5590434, 114.1182007 22.5589958, 114.1179251 22.5589685, 114.1174098 22.558849)",,,,,yes
9532888108,3078109166,0,303452735,residential,False,True,257.102,,"LINESTRING (114.1057344 22.5554007, 114.1064172 22.5554079, 114.1064917 22.5553884, 114.1065268 22.5553492, 114.1066463 22.5551413, 114.1066856 22.553818)",,,,,
9734094873,564726057,0,"[44426597, 44426599]",secondary,True,False,58.636,"['人民公园路', 'Ren Min Gong Yuan Road']","LINESTRING (114.1118563 22.5585488, 114.1120071 22.5589097, 114.112064 22.55904)",,,,,yes
