u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge
7237440071,7236155444,0,"[775651018, 775810118]",False,,,unclassified,True,110.301,"LINESTRING (114.1014789 22.5460705, 114.1024477 22.5460789, 114.1025529 22.5460798)",
7237440090,564001846,0,31354891,False,,红宝路,tertiary,False,63.242,"LINESTRING (114.1010454 22.5474987, 114.1011209 22.547516, 114.101174 22.547548, 114.1015319 22.5478359)",
7237440090,564001829,0,31354891,False,,红宝路,tertiary,True,58.47,"LINESTRING (114.1010454 22.5474987, 114.100962 22.5474898, 114.1008583 22.5474843, 114.1004768 22.5474801)",
7237440090,8204059385,0,239572651,False,4,蔡屋围一街,tertiary,True,131.035,"LINESTRING (114.1010454 22.5474987, 114.1010565 22.5473897, 114.10107 22.5465982, 114.101071 22.5465389, 114.1010748 22.5463209)",
8202181821,1394350651,0,1050532700,False,,罗小三街,residential,True,85.778,"LINESTRING (114.1135667 22.540431, 114.1127323 22.5403968)",
8202181822,8257482407,0,531378274,False,,,residential,True,105.131,"LINESTRING (114.1135234 22.543415, 114.1125006 22.5434544)",
8202181822,8257482415,0,996309279,True,,人民南路,secondary,False,106.774,"LINESTRING (114.1135234 22.543415, 114.1134854 22.5426369, 114.113483 22.5425753, 114.1134818 22.5424556)",
8202181823,8202181830,0,996531088,True,,人民南路,secondary,False,90.389,"LINESTRING (114.1136906 22.5442986, 114.1137241 22.5451109)",
8202181823,5162777248,0,531933762,False,,,unclassified,True,105.40800000000002,"LINESTRING (114.1136906 22.5442986, 114.1139911 22.5442843, 114.1141453 22.5442831, 114.1142122 22.544286, 114.1142784 22.5442895, 114.114711 22.5443528)",
8202181824,2765186668,0,881974750,False,,,residential,False,83.59299999999999,"LINESTRING (114.1135686 22.5443372, 114.1131719 22.5443421, 114.1127547 22.5443472)",
8202181824,8202181822,0,996309279,True,,人民南路,secondary,False,102.64999999999999,"LINESTRING (114.1135686 22.5443372, 114.1135612 22.5441863, 114.1135234 22.543415)",
8202181827,2760370683,0,531378280,False,,,residential,False,147.037,"LINESTRING (114.1126217 22.5429463, 114.1112149 22.5427006)",
8202181827,8257482407,0,352604523,False,,迎春路,residential,False,57.851,"LINESTRING (114.1126217 22.5429463, 114.1126125 22.5429849, 114.1125006 22.5434544)",
8202181827,8257482394,0,352604523,False,,迎春路,residential,True,71.997,"LINESTRING (114.1126217 22.5429463, 114.1127435 22.5424357, 114.1127763 22.5423148)",
8202181830,7205748855,0,531933763,False,,,unclassified,False,124.17399999999998,"LINESTRING (114.1137241 22.5451109, 114.114622 22.5450711, 114.1146413 22.5450617, 114.1146572 22.5450449, 114.114664 22.5450259, 114.1146833 22.5448026)",
8202181830,6935521575,0,996531088,True,,人民南路,secondary,False,83.668,"LINESTRING (114.1137241 22.5451109, 114.1137458 22.545635, 114.1137515 22.5458629)",
8202181844,1394350633,0,125571540,False,,友谊路,tertiary,True,271.151,"LINESTRING (114.1136857 22.5406941, 114.1162702 22.5411924)",
8202181844,8202181901,0,1050674545,True,,人民南路,secondary,False,185.675,"LINESTRING (114.1136857 22.5406941, 114.1136116 22.5421547, 114.1136114 22.5421926, 114.1136111 22.5422753, 114.1136125 22.5423623)",
8202181900,8202181901,0,1051842300,True,,嘉宾路,secondary,False,13.809,"LINESTRING (114.1134806 22.5423382, 114.1136125 22.5423623)",
8202181900,8202181821,0,996635461,True,,人民南路,secondary,False,212.25700000000003,"LINESTRING (114.1134806 22.5423382, 114.113483 22.5422703, 114.1134859 22.5421888, 114.1134873 22.5421491, 114.1135562 22.5406452, 114.1135612 22.5405438, 114.1135667 22.540431)",
8202181901,8257482414,0,996625981,True,,人民南路,secondary,False,13.349,"LINESTRING (114.1136125 22.5423623, 114.1136164 22.5424823)",
8202181901,349120461,0,218581562,True,,嘉宾路,secondary,False,238.65300000000002,"LINESTRING (114.1136125 22.5423623, 114.1138181 22.5424029, 114.115885 22.5428108)",
8204059364,8204059385,0,239572651,False,4,蔡屋围一街,tertiary,False,3.169,"LINESTRING (114.1010753 22.5462924, 114.1010748 22.5463209)",
8204059364,8204059387,0,239572651,False,4,蔡屋围一街,tertiary,True,46.985,"LINESTRING (114.1010753 22.5462924, 114.1010783 22.5461153, 114.1010793 22.5460545, 114.1010825 22.5458699)",
8204059364,7237440071,0,775796221,True,,,unclassified,False,49.571000000000005,"LINESTRING (114.1010753 22.5462924, 114.1011252 22.5462406, 114.1011748 22.5461978, 114.1012023 22.5461777, 114.1012298 22.5461576, 114.1012848 22.5461254, 114.1013458 22.5460982, 114.1014096 22.5460807, 114.1014789 22.5460705)",
8204059375,8204059376,0,882181290,True,2,蔡屋围一街,tertiary,False,58.726000000000006,"LINESTRING (114.101316 22.5437761, 114.1012797 22.5437947, 114.1012492 22.5438144, 114.1012208 22.543836, 114.1011892 22.5438661, 114.1011669 22.5438914, 114.1011506 22.5439168, 114.1011343 22.5439504, 114.1011209 22.5439868, 114.1011138 22.5440317, 114.1011111 22.5441937, 114.1011105 22.5442284)",
8204059375,3498882487,0,996321286,True,,深南东路,primary,False,99.712,"LINESTRING (114.101316 22.5437761, 114.1012525 22.5437635, 114.1011659 22.5437476, 114.100943 22.5437066, 114.1006229 22.5436474, 114.1004811 22.5436269, 114.1003619 22.5436111)",
8204059376,2473499154,0,239572651,False,4,蔡屋围一街,tertiary,False,96.485,"LINESTRING (114.1011105 22.5442284, 114.1011043 22.5445916, 114.1010957 22.545096)",
8204059378,2473499165,0,239572649,False,,蔡屋围五街,tertiary,True,118.446,"LINESTRING (114.1018944 22.5451022, 114.1019703 22.5440393)",
8204059378,2473499154,0,239572650,False,,,unclassified,False,82.027,"LINESTRING (114.1018944 22.5451022, 114.1010957 22.545096)",
8204059378,7236155444,0,239572649,False,,蔡屋围五街,tertiary,False,174.89200000000002,"LINESTRING (114.1018944 22.5451022, 114.1018717 22.5454208, 114.101872 22.5454676, 114.1018722 22.5455031, 114.1018859 22.5455568, 114.1019 22.545594, 114.101923 22.5456311, 114.1019487 22.5456583, 114.1019751 22.5456749, 114.1020097 22.5456864, 114.1020533 22.5456907, 114.1024335 22.5456911, 114.1026062 22.5457001, 114.1026 22.5457612, 114.1025783 22.5459253, 114.1025529 22.5460798)",
8204059385,8204059364,0,239572651,False,4,蔡屋围一街,tertiary,True,3.169,"LINESTRING (114.1010748 22.5463209, 114.1010753 22.5462924)",
8204059385,7237440090,0,239572651,False,4,蔡屋围一街,tertiary,False,131.035,"LINESTRING (114.1010748 22.5463209, 114.101071 22.5465389, 114.10107 22.5465982, 114.1010565 22.5473897, 114.1010454 22.5474987)",
8204059387,8204059364,0,239572651,False,4,蔡屋围一街,tertiary,False,46.985,"LINESTRING (114.1010825 22.5458699, 114.1010793 22.5460545, 114.1010783 22.5461153, 114.1010753 22.5462924)",
8204059387,2473499154,0,239572651,False,4,蔡屋围一街,tertiary,True,86.065,"LINESTRING (114.1010825 22.5458699, 114.1010893 22.545469, 114.1010957 22.545096)",
8204059387,7237440071,0,775796219,True,,,unclassified,False,49.877,"LINESTRING (114.1010825 22.5458699, 114.1010989 22.5459104, 114.1011238 22.5459439, 114.1011614 22.5459792, 114.1012084 22.5460126, 114.1012633 22.5460399, 114.101325 22.5460585, 114.1013963 22.5460681, 114.1014789 22.5460705)",
8205488250,8205488256,0,218588991,True,,和平路,secondary,False,41.877,"LINESTRING (114.109632 22.5470666, 114.1096808 22.5466927)",
8205488256,8205496067,0,"[271078754, 1051842303, 218588991]",True,5,和平路,secondary,False,285.00800000000004,"LINESTRING (114.1096808 22.5466927, 114.1097026 22.5465253, 114.1097121 22.5464683, 114.1097236 22.5464161, 114.1097407 22.5463545, 114.1097614 22.546288, 114.109777 22.5462413, 114.1097896 22.5461967, 114.1097996 22.5461555, 114.1098076 22.5461086, 114.1098139 22.5460677, 114.1100167 22.5444262, 114.1100417 22.5441545)",yes
8205488256,2765186492,0,410966487,True,,,primary_link,False,154.40699999999998,"LINESTRING (114.1096808 22.5466927, 114.1096817 22.5466564, 114.1096799 22.5466302, 114.1096755 22.5465959, 114.1096702 22.5465616, 114.1096666 22.5465223, 114.1096655 22.5464828, 114.1096666 22.5464349, 114.1096722 22.5463832, 114.1097541 22.5456281, 114.109756 22.5455998, 114.1097551 22.5455741, 114.1097527 22.5455478, 114.1097487 22.5455218, 114.1097423 22.5454998, 114.1097331 22.5454786, 114.1097213 22.5454589, 114.109711 22.5454462, 114.1096993 22.5454334, 114.1096857 22.5454217, 114.1096702 22.5454115, 114.1096528 22.5454015, 114.1096337 22.5453916, 114.1095992 22.5453713)",
8205488261,8205496037,0,271078744,True,5,和平路,secondary,False,175.127,"LINESTRING (114.1101067 22.5434471, 114.1102355 22.5420461, 114.110239 22.5420038, 114.1102497 22.5418777)",
8205496033,8205496038,0,24555057,True,,嘉宾路,secondary,False,62.419,"LINESTRING (114.1096564 22.5417009, 114.1100257 22.54175, 114.1100761 22.5417569, 114.1102578 22.541782)",
8205496033,3842513773,0,380960468,False,,,residential,False,52.951,"LINESTRING (114.1096564 22.5417009, 114.1096728 22.5415092, 114.1097022 22.5412266)",
8205496034,8205496033,0,24555057,True,,嘉宾路,secondary,False,89.966,"LINESTRING (114.1087893 22.5415858, 114.1089992 22.5416137, 114.1096564 22.5417009)",
8205496037,8205496038,0,996755167,True,5,和平路,secondary,False,10.674,"LINESTRING (114.1102497 22.5418777, 114.1102578 22.541782)",
8205496037,3078099355,0,624056633,True,,嘉宾路,secondary,False,97.32000000000001,"LINESTRING (114.1102497 22.5418777, 114.1100672 22.5418537, 114.1100187 22.5418474, 114.1093112 22.5417566)",
8205496038,8205496039,0,1059457684,True,,嘉宾路,secondary,False,9.511,"LINESTRING (114.1102578 22.541782, 114.1103494 22.5417946)",
8205496039,6302438862,0,"[887873498, 882337110]",True,,"['嘉宾路', '建设路']",secondary,False,103.31499999999997,"LINESTRING (114.1103494 22.5417946, 114.1104307 22.541762, 114.1104614 22.5417546, 114.1104981 22.5417559, 114.1112044 22.5418482, 114.1112247 22.5418493, 114.1112444 22.5418471, 114.1112604 22.5418416, 114.111275 22.5418333, 114.1112887 22.5418201, 114.1112983 22.5418087, 114.1113081 22.5417867)",
8205496039,8205496053,0,887873499,True,,嘉宾路,secondary,False,109.294,"LINESTRING (114.1103494 22.5417946, 114.110423 22.5418638, 114.1104505 22.5418843, 114.11048 22.541901, 114.1105108 22.5419128, 114.1111606 22.5420069, 114.1112603 22.5420198, 114.1112895 22.5420287, 114.1113075 22.5420427, 114.1113174 22.5420593, 114.111326 22.5420787)",
8205496039,8254932675,0,996519926,True,,嘉宾路,secondary,False,92.40700000000001,"LINESTRING (114.1103494 22.5417946, 114.1111645 22.541907, 114.1112395 22.5419161)",
8205496039,8205496037,0,1059457683,True,,和平路,secondary,False,15.098,"LINESTRING (114.1103494 22.5417946, 114.1103387 22.5418276, 114.1103166 22.5418544, 114.1102854 22.5418731, 114.1102497 22.5418777)",
8205496053,2760370683,0,271078738,True,,建设路,secondary,False,70.088,"LINESTRING (114.111326 22.5420787, 114.1113153 22.5421355, 114.1112845 22.5423169, 114.1112149 22.5427006)",
8205496067,8205488261,0,1051842303,True,5,和平路,secondary,False,78.942,"LINESTRING (114.1100417 22.5441545, 114.1101067 22.5434471)",
8205496067,2278166463,0,218581549,True,,,secondary_link,False,136.343,"LINESTRING (114.1100417 22.5441545, 114.1100633 22.5441032, 114.1100874 22.5440634, 114.1101195 22.5440276, 114.110167 22.5439885, 114.1102109 22.5439635, 114.1102695 22.5439435, 114.110329 22.5439353, 114.1104196 22.5439397, 114.1105564 22.5439496, 114.1106804 22.5439625, 114.1107361 22.5439744, 114.1107952 22.5440116, 114.1108279 22.5440641, 114.1108461 22.5441131, 114.1108595 22.5441924, 114.1108825 22.5444135)",
8212253664,3070348462,0,302760274,False,,兴湖路,residential,True,193.777,"LINESTRING (114.118059 22.5498071, 114.1179428 22.5491758, 114.117753 22.5480875)",
8234507559,349132281,0,31347596,False,,向西路,residential,False,94.232,"LINESTRING (114.1197157 22.5468197, 114.1197323 22.5467274, 114.1198471 22.546092, 114.1198679 22.545984)",
8234513338,8234507559,0,272771512,True,,深南东路,primary,False,227.014,"LINESTRING (114.1175391 22.5464633, 114.1197157 22.5468197)",
8234513340,2881809551,0,996309282,True,,深南东路,primary,False,24.865,"LINESTRING (114.1168403 22.5463499, 114.1170789 22.5463879)",
8234513340,3583676844,0,352604527,True,,,primary_link,False,37.772,"LINESTRING (114.1168403 22.5463499, 114.1168847 22.5463509, 114.1169236 22.5463473, 114.1169598 22.5463372, 114.1169934 22.5463198, 114.117034 22.5462947, 114.1170763 22.5462492, 114.1170962 22.5462151, 114.1171207 22.5461725)",
8244748133,8244777670,0,996755166,True,2,宝安南路,tertiary,False,27.4,"LINESTRING (114.106276 22.5442522, 114.1063055 22.5440073)",
8244748141,8244748145,0,352604510,True,,,secondary_link,False,61.675,"LINESTRING (114.1065735 22.541788, 114.1065723 22.5417558, 114.1065682 22.5417273, 114.1065591 22.5416871, 114.1065468 22.5416476, 114.1065304 22.5416059, 114.1065123 22.5415702, 114.1064901 22.5415374, 114.1064664 22.5415085, 114.1064407 22.5414821, 114.1064095 22.5414552, 114.1063791 22.5414329, 114.1063459 22.5414128, 114.1063139 22.5413976, 114.1062806 22.5413851, 114.1062398 22.5413754)",
8244748141,8244777717,0,996755166,True,2,宝安南路,tertiary,False,40.804,"LINESTRING (114.1065735 22.541788, 114.1065983 22.5415827, 114.1066023 22.5415291, 114.1066103 22.5414227)",
8244748145,8244777715,0,478022254,True,2,嘉宾路,secondary,False,86.113,"LINESTRING (114.1062398 22.5413754, 114.1054096 22.5412668)",
8244777649,8244777685,0,886659235,False,,书城路,tertiary,False,38.707,"LINESTRING (114.1059873 22.5435204, 114.1063553 22.5435956)",
8244777649,8244777693,0,734237365,False,,书城路,tertiary,True,119.426,"LINESTRING (114.1059873 22.5435204, 114.1049378 22.5433034, 114.1048525 22.5432858)",
8244777649,8244777684,0,886659234,True,1,书城路,tertiary,False,55.632,"LINESTRING (114.1059873 22.5435204, 114.1060461 22.5435211, 114.1060954 22.5435158, 114.1061464 22.5435067, 114.1061916 22.5434923, 114.106231 22.5434725, 114.1062697 22.5434483, 114.1063034 22.5434217, 114.1063305 22.5433951, 114.1063535 22.543367, 114.1063708 22.5433359, 114.1063831 22.5433025, 114.1063953 22.5432636)",
8244777650,7068586992,0,239698144,False,,金塘街,tertiary,False,54.603,"LINESTRING (114.1018634 22.5426677, 114.1018551 22.5431587)",
8244777650,2474733861,0,"[239698144, 624056634]",False,,金塘街,"['secondary', 'tertiary']",True,297.363,"LINESTRING (114.1018634 22.5426677, 114.1018893 22.5411891, 114.1023542 22.5411869, 114.1024074 22.5411794, 114.1024561 22.5411624, 114.1024955 22.5411325, 114.102524 22.5410862, 114.1025358 22.5410378, 114.1025357 22.54097, 114.1025367 22.5406283, 114.1025357 22.5405195)",
8244777650,8244777692,0,734237365,False,,书城路,tertiary,False,307.40999999999997,"LINESTRING (114.1018634 22.5426677, 114.1019436 22.5426843, 114.1046576 22.5432455, 114.1047844 22.5432717)",
8244777670,8244777685,0,996755166,True,2,宝安南路,tertiary,False,46.064,"LINESTRING (114.1063055 22.5440073, 114.1063553 22.5435956)",
8244777670,8244777649,0,886659233,True,1,书城路,tertiary,False,69.232,"LINESTRING (114.1063055 22.5440073, 114.1063054 22.5439592, 114.1063028 22.5439139, 114.1062943 22.5438544, 114.1062799 22.5437923, 114.1062571 22.5437302, 114.1062309 22.5436813, 114.1062038 22.5436427, 114.1061705 22.5436072, 114.106134 22.5435778, 114.1060889 22.5435535, 114.10604 22.5435355, 114.1059873 22.5435204)",
8244777684,8244748141,0,996755166,True,2,宝安南路,tertiary,False,165.097,"LINESTRING (114.1063953 22.5432636, 114.1065735 22.541788)",
8244777685,8244777649,0,886659235,False,,书城路,tertiary,True,38.707,"LINESTRING (114.1063553 22.5435956, 114.1059873 22.5435204)",
8244777685,8244777684,0,996755166,True,2,宝安南路,tertiary,False,37.145,"LINESTRING (114.1063553 22.5435956, 114.1063709 22.5434658, 114.1063953 22.5432636)",
8244777691,8244777726,0,478022251,True,2,嘉宾路,secondary,False,126.064,"LINESTRING (114.105111 22.5411094, 114.1051322 22.5411155, 114.1051546 22.5411209, 114.1051741 22.541125, 114.1051924 22.5411283, 114.1052112 22.5411309, 114.1063252 22.5412724)",
8244777692,8244777693,0,734237365,False,,书城路,tertiary,False,7.167,"LINESTRING (114.1047844 22.5432717, 114.1048525 22.5432858)",
8244777692,8244777650,0,734237365,False,,书城路,tertiary,True,307.40999999999997,"LINESTRING (114.1047844 22.5432717, 114.1046576 22.5432455, 114.1019436 22.5426843, 114.1018634 22.5426677)",
8244777692,8244777751,0,886659236,True,,万象街,tertiary,False,232.66,"LINESTRING (114.1047844 22.5432717, 114.1047982 22.5431656, 114.1048016 22.5431396, 114.1050299 22.541293, 114.1050359 22.5412497, 114.1050437 22.5411931)",
8244777693,8244777692,0,734237365,False,,书城路,tertiary,True,7.167,"LINESTRING (114.1048525 22.5432858, 114.1047844 22.5432717)",
8244777693,8244777649,0,734237365,False,,书城路,tertiary,False,119.426,"LINESTRING (114.1048525 22.5432858, 114.1049378 22.5433034, 114.1059873 22.5435204)",
8244777704,8244777693,0,97240501,True,2,万象街,tertiary,False,207.178,"LINESTRING (114.1050886 22.5414354, 114.1048704 22.5431473, 114.1048666 22.543177, 114.1048525 22.5432858)",
8244777715,6302438897,0,478022254,True,2,嘉宾路,secondary,False,30.508,"LINESTRING (114.1054096 22.5412668, 114.1051858 22.5412376, 114.1051525 22.5412328, 114.1051164 22.541224)",
8244777715,8244777704,0,886659237,True,1,,secondary_link,False,42.28699999999999,"LINESTRING (114.1054096 22.5412668, 114.1053838 22.5412648, 114.1053625 22.5412643, 114.1053387 22.5412647, 114.1053143 22.5412662, 114.1052909 22.5412686, 114.1052678 22.5412722, 114.1052466 22.5412768, 114.1052269 22.5412829, 114.105207 22.5412904, 114.105189 22.5412986, 114.1051735 22.5413075, 114.1051588 22.5413177, 114.1051438 22.5413309, 114.1051284 22.5413471, 114.1051159 22.541364, 114.1051062 22.5413818, 114.1050991 22.5413983, 114.1050937 22.5414142, 114.1050886 22.5414354)",
8244777717,8244777718,0,996750273,True,2,宝安南路,tertiary,False,12.629,"LINESTRING (114.1066103 22.5414227, 114.1066188 22.5413094)",
8244777717,8244748145,0,478022254,True,2,嘉宾路,secondary,False,38.413,"LINESTRING (114.1066103 22.5414227, 114.1064975 22.5414089, 114.106445 22.5414022, 114.1062398 22.5413754)",
8244777718,8244777840,0,996519925,True,2,嘉宾路,secondary,False,10.799,"LINESTRING (114.1066188 22.5413094, 114.106723 22.5413224)",
8244777718,8244777733,0,996519924,True,2,宝安南路,tertiary,False,39.28,"LINESTRING (114.1066188 22.5413094, 114.1066258 22.5412166, 114.1066293 22.5411699, 114.1066507 22.5409574)",
8244777726,8244777733,0,352604513,True,,,secondary_link,False,52.068999999999996,"LINESTRING (114.1063252 22.5412724, 114.1063421 22.5412709, 114.106361 22.5412675, 114.1063815 22.5412618, 114.1063997 22.5412555, 114.1064175 22.5412477, 114.1064338 22.5412402, 114.1064526 22.5412305, 114.1064705 22.5412206, 114.1064916 22.5412073, 114.1065133 22.5411923, 114.1065344 22.5411761, 114.1065573 22.5411543, 114.1065789 22.5411304, 114.1065973 22.5411056, 114.1066141 22.5410766, 114.106627 22.5410499, 114.106637 22.5410214, 114.1066439 22.5409939, 114.1066507 22.5409574)",
8244777726,8244777718,0,478022251,True,2,嘉宾路,secondary,False,30.432000000000002,"LINESTRING (114.1063252 22.5412724, 114.1064599 22.5412895, 114.1065144 22.5412963, 114.1066188 22.5413094)",
8244777741,8244777756,0,97240501,True,2,万象街,tertiary,False,7.666,"LINESTRING (114.1050395 22.54107, 114.1050576 22.5410851, 114.1050709 22.5410986, 114.1050851 22.5411156, 114.1050889 22.5411213)",
8244777741,8244777691,0,478022251,True,2,嘉宾路,secondary,False,8.587,"LINESTRING (114.1050395 22.54107, 114.1050574 22.5410828, 114.1050744 22.541093, 114.1050923 22.5411017, 114.105111 22.5411094)",
8244777751,8244777843,0,478022254,True,2,嘉宾路,secondary,False,89.792,"LINESTRING (114.1050437 22.5411931, 114.1050403 22.5411912, 114.1050154 22.5411733, 114.1049934 22.5411546, 114.1049733 22.5411342, 114.1049383 22.5410947, 114.104904 22.5410558, 114.104555 22.5406609, 114.1045341 22.5406368, 114.1045255 22.5406266, 114.1045164 22.540617, 114.1045053 22.5406061, 114.1044945 22.5405962, 114.1044855 22.5405881, 114.1044762 22.5405807)",
8244777751,8244777756,0,886659236,True,,万象街,tertiary,False,9.478,"LINESTRING (114.1050437 22.5411931, 114.105049 22.5411735, 114.1050566 22.5411565, 114.105066 22.5411417, 114.1050769 22.5411303, 114.1050889 22.5411213)",
8244777756,6302438897,0,97240501,True,2,万象街,tertiary,False,12.060999999999998,"LINESTRING (114.1050889 22.5411213, 114.1050964 22.5411326, 114.1051058 22.54115, 114.1051134 22.5411688, 114.1051172 22.5411845, 114.1051184 22.541203, 114.1051164 22.541224)",
8244777756,8244777691,0,886659236,True,,万象街,tertiary,False,2.627,"LINESTRING (114.1050889 22.5411213, 114.1051 22.5411151, 114.105111 22.5411094)",
8244777760,8244777807,0,996321283,True,2,宝安南路,tertiary,False,48.651,"LINESTRING (114.1064109 22.5438381, 114.1063553 22.5442726)",
8244777760,3073411429,0,303045194,False,,,residential,True,24.974,"LINESTRING (114.1064109 22.5438381, 114.1064632 22.5438436, 114.1066525 22.5438636)",
8244777761,8244777760,0,996321283,True,2,宝安南路,tertiary,False,35.193,"LINESTRING (114.1064512 22.5435238, 114.1064109 22.5438381)",
8244777761,3073411406,0,303045199,False,,,residential,True,319.206,"LINESTRING (114.1064512 22.5435238, 114.1065175 22.5435236, 114.1066532 22.5435242, 114.1071795 22.5435318, 114.10726 22.5435683, 114.1072891 22.5436378, 114.1077803 22.5435906, 114.1077963 22.5434762, 114.1075849 22.5422528, 114.1073376 22.5422821)",
8244777807,6302460415,0,352604507,True,,,primary_link,False,65.768,"LINESTRING (114.1063553 22.5442726, 114.1063775 22.5443596, 114.1064234 22.5444468, 114.1064864 22.5445365, 114.1065571 22.5446146, 114.1066245 22.5446696, 114.1067225 22.5447378)",
8244777807,8562270821,0,996321283,True,2,宝安南路,tertiary,False,43.400999999999996,"LINESTRING (114.1063553 22.5442726, 114.1063225 22.5445291, 114.1063075 22.5446604)",
8244777817,8244777819,0,352604511,True,,,secondary_link,False,52.943000000000005,"LINESTRING (114.1070516 22.5414752, 114.1069972 22.5414805, 114.106944 22.5414946, 114.1068893 22.5415189, 114.1068391 22.5415542, 114.1067385 22.5416576, 114.1067051 22.5417081, 114.1066764 22.5417641)",
8244777817,8244777839,0,996750274,True,2,嘉宾路,secondary,False,35.078,"LINESTRING (114.1070516 22.5414752, 114.1068542 22.5414524, 114.1068023 22.5414461, 114.1067128 22.5414352)",
8244777819,8244777761,0,996321283,True,2,宝安南路,tertiary,False,197.032,"LINESTRING (114.1066764 22.5417641, 114.1064512 22.5435238)",
8244777829,8244777836,0,352604512,True,,,secondary_link,False,61.079,"LINESTRING (114.1067598 22.5408989, 114.1067621 22.5409321, 114.1067659 22.5409587, 114.1067716 22.5409879, 114.1067824 22.5410219, 114.1067947 22.5410537, 114.1068075 22.5410821, 114.1068221 22.54111, 114.1068756 22.5412061, 114.1068942 22.5412395, 114.1069089 22.5412625, 114.1069262 22.541284, 114.1069459 22.5413049, 114.1069652 22.5413235, 114.1069825 22.5413371, 114.1069985 22.5413477, 114.1070158 22.5413557, 114.1070355 22.541361)",
8244777829,8244777840,0,996657803,True,2,宝安南路,tertiary,False,47.242999999999995,"LINESTRING (114.1067598 22.5408989, 114.1067374 22.5411632, 114.1067327 22.5412155, 114.106723 22.5413224)",
8244777836,3583676832,0,"[24555049, 996657804, 24555057]",True,2,嘉宾路,secondary,False,97.683,"LINESTRING (114.1070355 22.541361, 114.1071211 22.5413714, 114.1072398 22.5413859, 114.1079157 22.5414688, 114.1079784 22.5414764)",yes
8244777839,8244777717,0,996750274,True,2,嘉宾路,secondary,False,10.618,"LINESTRING (114.1067128 22.5414352, 114.1066103 22.5414227)",
8244777839,8244777819,0,996657803,True,2,宝安南路,tertiary,False,36.767,"LINESTRING (114.1067128 22.5414352, 114.1067036 22.5415363, 114.106699 22.5415866, 114.1066764 22.5417641)",
8244777840,8244777839,0,996657803,True,2,宝安南路,tertiary,False,12.586,"LINESTRING (114.106723 22.5413224, 114.1067128 22.5414352)",
8244777840,8244777836,0,996519925,True,2,嘉宾路,secondary,False,32.379999999999995,"LINESTRING (114.106723 22.5413224, 114.1068193 22.5413345, 114.1068646 22.5413401, 114.1070355 22.541361)",
8244777843,266992397,0,97240783,False,2,木棉花街,tertiary,True,9.086,"LINESTRING (114.1044762 22.5405807, 114.104493 22.5405407, 114.1045038 22.5405032)",
8244777843,2474733861,0,478022254,True,2,嘉宾路,secondary,False,200.205,"LINESTRING (114.1044762 22.5405807, 114.104467 22.5405737, 114.1044532 22.5405653, 114.1044351 22.5405577, 114.1044157 22.540552, 114.1043954 22.5405484, 114.1043768 22.5405467, 114.1043403 22.5405455, 114.1026789 22.5405209, 114.1025357 22.5405195)",
8254932631,348429244,0,"[734237362, 31312614]",True,,永新路,"['secondary_link', 'residential']",False,117.386,"LINESTRING (114.1104578 22.5473848, 114.110462 22.54742, 114.1104673 22.5474486, 114.1104788 22.5474821, 114.1104947 22.5475148, 114.1105124 22.5475426, 114.1105345 22.5475696, 114.1105584 22.5475933, 114.1105858 22.5476139, 114.1106277 22.5476334, 114.1106753 22.5476474, 114.111431 22.5476968)",
8254932631,7145693559,0,887873494,True,,建设路,secondary,False,37.529,"LINESTRING (114.1104578 22.5473848, 114.1104223 22.5476138, 114.1104169 22.5476309, 114.110408 22.5476488, 114.1103993 22.5476588, 114.1103893 22.5476699, 114.1103746 22.5476798, 114.110351 22.5476912)",
8254932636,348429244,0,734237363,True,,,unclassified,False,19.576,"LINESTRING (114.1113976 22.5478345, 114.1113822 22.5478212, 114.1113729 22.547806, 114.111367 22.5477912, 114.1113654 22.5477748, 114.1113679 22.5477596, 114.1113723 22.5477442, 114.1113802 22.5477286, 114.1113916 22.5477146, 114.1114062 22.5477052, 114.111431 22.5476968)",
8254932636,7145693559,0,765041773,True,,解放路,secondary,False,108.949,"LINESTRING (114.1113976 22.5478345, 114.1113407 22.5478147, 114.1112787 22.5477988, 114.1111835 22.5477778, 114.1110617 22.5477619, 114.1105244 22.5477115, 114.110351 22.5476912)",
8254932657,2760370774,0,410966500,True,,解放路,secondary,False,39.497,"LINESTRING (114.110177 22.5476546, 114.1098045 22.5475662)",
8254932675,2474735671,0,996519926,True,,嘉宾路,secondary,False,12.278,"LINESTRING (114.1112395 22.5419161, 114.1113579 22.5419314)",
8254932675,6302438862,0,31312203,True,,建设路,secondary,False,17.502000000000002,"LINESTRING (114.1112395 22.5419161, 114.1112576 22.5419137, 114.1112704 22.5419062, 114.1112838 22.5418907, 114.1112925 22.5418684, 114.1113081 22.5417867)",
8257482385,3078099472,0,303451715,False,,,residential,False,125.96900000000001,"LINESTRING (114.108175 22.5416108, 114.1080629 22.5419874, 114.1080496 22.5420438, 114.1080385 22.5421038, 114.1080324 22.5421555, 114.1080293 22.5422033, 114.1080293 22.5422475, 114.1080324 22.5422916, 114.1080378 22.5423325, 114.1080483 22.5423901, 114.1081237 22.5427186)",
8257482385,8244777817,0,"[624056633, 24555059, 996519923]",True,2,嘉宾路,secondary,False,116.356,"LINESTRING (114.108175 22.5416108, 114.1079143 22.5415774, 114.1072354 22.5414963, 114.1070516 22.5414752)",yes
